fulcrum_id,fulcrum_parent_id,fulcrum_record_id,version,created_at,updated_at,created_by,updated_by,tree_species,standing,snag_pre_fire,dbh,basal_diameter,cone_combustion,foliage_combustion,fine_combustion,coarse_combustion,stem_combustion,count,livedead,tree_notes,photos,photos_caption,photos_url
ff7c8166-18d2-4eac-b454-c1b880889a55,8d650dc7-9bf4-4e76-af29-4cdfd3f85586,8d650dc7-9bf4-4e76-af29-4cdfd3f85586,1,2024-07-31 19:32:21 UTC,2024-07-31 19:33:00 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,8.2,,0,25,25,25,0,,,,,,
6616f784-677e-423a-9636-a0855098af0e,8d650dc7-9bf4-4e76-af29-4cdfd3f85586,8d650dc7-9bf4-4e76-af29-4cdfd3f85586,1,2024-07-31 19:33:17 UTC,2024-07-31 19:33:38 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,yes,7.4,,NA,NA,NA,NA,0,,,,,,
6a996ab8-3fc6-4f7e-b747-bfc708c1245e,ea7359e0-09cf-4d12-bcac-4d04eb46cd53,ea7359e0-09cf-4d12-bcac-4d04eb46cd53,1,2024-07-31 23:10:29 UTC,2024-07-31 23:10:52 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,1.8,,NA,0,0,0,0,,,,,,
91397f2d-8352-40b0-873e-a11f41ddefc8,ea7359e0-09cf-4d12-bcac-4d04eb46cd53,ea7359e0-09cf-4d12-bcac-4d04eb46cd53,1,2024-07-31 23:10:53 UTC,2024-07-31 23:11:11 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,3.3,,NA,100,100,75,0,,,,,,
e973a238-ea83-44db-b099-94d0ab12d568,ea7359e0-09cf-4d12-bcac-4d04eb46cd53,ea7359e0-09cf-4d12-bcac-4d04eb46cd53,1,2024-07-31 23:11:12 UTC,2024-07-31 23:11:42 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,4.7,,0,50,50,25,0,,,,,,
0dc34875-7422-4d8a-87dd-5bea9ac263d7,ea7359e0-09cf-4d12-bcac-4d04eb46cd53,ea7359e0-09cf-4d12-bcac-4d04eb46cd53,1,2024-07-31 23:11:43 UTC,2024-07-31 23:12:48 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,8.4,,100,100,100,25,0,,,,,,
f541cf60-3118-47df-a7ca-faf4697f3020,ea7359e0-09cf-4d12-bcac-4d04eb46cd53,ea7359e0-09cf-4d12-bcac-4d04eb46cd53,1,2024-07-31 23:12:49 UTC,2024-07-31 23:13:36 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,white spruce,no,no,3.8,,25,25,25,0,0,,,,,,
1f959463-f674-4d77-8db8-06a949064ddc,ea7359e0-09cf-4d12-bcac-4d04eb46cd53,ea7359e0-09cf-4d12-bcac-4d04eb46cd53,1,2024-07-31 23:13:44 UTC,2024-07-31 23:14:09 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,0.6,,NA,0,0,0,0,,,,,,
fb3642ad-2380-4b7f-a1a1-d5eae0520c8d,ea7359e0-09cf-4d12-bcac-4d04eb46cd53,ea7359e0-09cf-4d12-bcac-4d04eb46cd53,1,2024-07-31 23:14:10 UTC,2024-07-31 23:14:24 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,6,,100,100,100,25,0,,,,,,
9570e23a-10e0-49b3-96e0-dddc1fe2aa23,ea7359e0-09cf-4d12-bcac-4d04eb46cd53,ea7359e0-09cf-4d12-bcac-4d04eb46cd53,1,2024-07-31 23:14:25 UTC,2024-07-31 23:14:57 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,6,,0,0,0,0,0,,,,,,
f9eea6fb-dd42-480b-b79d-f86ad3e8eda1,ea7359e0-09cf-4d12-bcac-4d04eb46cd53,ea7359e0-09cf-4d12-bcac-4d04eb46cd53,1,2024-07-31 23:15:06 UTC,2024-07-31 23:15:27 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,5,,0,0,0,0,0,2,,,,,
89092593-b0ad-41fa-baf4-87b4a3096aad,ea7359e0-09cf-4d12-bcac-4d04eb46cd53,ea7359e0-09cf-4d12-bcac-4d04eb46cd53,1,2024-07-31 23:15:31 UTC,2024-07-31 23:15:56 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,2.6,,NA,0,0,0,0,,,,,,
a35aaf8c-dee8-43a6-a0bb-bb8844c985b3,ea7359e0-09cf-4d12-bcac-4d04eb46cd53,ea7359e0-09cf-4d12-bcac-4d04eb46cd53,1,2024-07-31 23:15:57 UTC,2024-07-31 23:16:20 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,2.1,,NA,0,0,0,0,,,,,,
086cbd09-4354-4c04-9807-51f96a2e8aca,7a2bbc78-5a42-4bec-a463-a56bf01289ee,7a2bbc78-5a42-4bec-a463-a56bf01289ee,1,2024-07-31 23:04:20 UTC,2024-07-31 23:05:20 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,7.8,,NA,100,100,0,0,2,,,,,
6eca51a9-e55f-4847-b9f8-0432f8db3ab4,7a2bbc78-5a42-4bec-a463-a56bf01289ee,7a2bbc78-5a42-4bec-a463-a56bf01289ee,1,2024-07-31 23:05:21 UTC,2024-07-31 23:05:55 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,5.8,,NA,100,100,75,0,,,,,,
4b088c01-19ae-4eab-b9b2-7ac76640ef71,7a2bbc78-5a42-4bec-a463-a56bf01289ee,7a2bbc78-5a42-4bec-a463-a56bf01289ee,1,2024-07-31 23:05:56 UTC,2024-07-31 23:06:25 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,2,,NA,NA,NA,100,50,,,Topped,,,
54604165-40a6-4327-9895-e408424432e7,7a2bbc78-5a42-4bec-a463-a56bf01289ee,7a2bbc78-5a42-4bec-a463-a56bf01289ee,1,2024-07-31 23:06:26 UTC,2024-07-31 23:07:08 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,6.8,,NA,75,75,25,0,,,,,,
757b05dc-38b3-4119-8394-20c3dd26dfcb,7a2bbc78-5a42-4bec-a463-a56bf01289ee,7a2bbc78-5a42-4bec-a463-a56bf01289ee,1,2024-07-31 23:07:09 UTC,2024-07-31 23:07:50 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,4.5,,100,100,100,75,0,,,,,,
127a73b6-3580-4aca-b48a-d4e9d931f7ad,7a2bbc78-5a42-4bec-a463-a56bf01289ee,7a2bbc78-5a42-4bec-a463-a56bf01289ee,1,2024-07-31 23:07:53 UTC,2024-07-31 23:08:21 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,3.3,,100,75,75,25,0,,,,,,
71aaf17b-bb18-463c-862a-c20853454f85,7a2bbc78-5a42-4bec-a463-a56bf01289ee,7a2bbc78-5a42-4bec-a463-a56bf01289ee,1,2024-07-31 23:08:22 UTC,2024-07-31 23:08:49 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,0.8,,100,100,100,25,0,,,,,,
1e5b390f-85e8-486d-a3a4-f2ec442d6629,7a2bbc78-5a42-4bec-a463-a56bf01289ee,7a2bbc78-5a42-4bec-a463-a56bf01289ee,1,2024-07-31 23:08:52 UTC,2024-07-31 23:09:07 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,yes,2.1,,NA,NA,NA,NA,0,,,,,,
7a453aef-756e-4749-b26e-64d6b99b073b,7a2bbc78-5a42-4bec-a463-a56bf01289ee,7a2bbc78-5a42-4bec-a463-a56bf01289ee,1,2024-07-31 23:09:08 UTC,2024-07-31 23:09:25 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,,2.1,NA,100,100,100,0,,,,,,
c8a91b27-a295-44b8-8841-255b446a3f2b,7a2bbc78-5a42-4bec-a463-a56bf01289ee,7a2bbc78-5a42-4bec-a463-a56bf01289ee,1,2024-07-31 23:09:26 UTC,2024-07-31 23:09:44 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,4.3,,0,0,0,0,0,,,,,,
1a1c9054-6d90-41b2-8298-30d7e118ae41,7a2bbc78-5a42-4bec-a463-a56bf01289ee,7a2bbc78-5a42-4bec-a463-a56bf01289ee,1,2024-07-31 23:09:45 UTC,2024-07-31 23:10:16 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,1.4,,NA,100,75,25,0,,,,,,
362d08f5-e2b3-4f12-862c-1b6de9b1264d,7a2bbc78-5a42-4bec-a463-a56bf01289ee,7a2bbc78-5a42-4bec-a463-a56bf01289ee,1,2024-07-31 23:36:14 UTC,2024-07-31 23:36:43 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,7.5,,100,50,50,25,0,,,,,,
bbda4864-44e8-4c78-8ad1-ee863c5cfb6f,7a2bbc78-5a42-4bec-a463-a56bf01289ee,7a2bbc78-5a42-4bec-a463-a56bf01289ee,1,2024-07-31 23:36:46 UTC,2024-07-31 23:37:11 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,2.2,,NA,75,75,25,0,2,,,,,
b9013209-f0fe-4ec9-b706-8dcd0825105c,7a2bbc78-5a42-4bec-a463-a56bf01289ee,7a2bbc78-5a42-4bec-a463-a56bf01289ee,1,2024-07-31 23:37:13 UTC,2024-07-31 23:37:45 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,2.3,,NA,NA,NA,100,0,,,,,,
54f3a1e0-8ed4-4a36-ad44-989f78b0b87f,7a2bbc78-5a42-4bec-a463-a56bf01289ee,7a2bbc78-5a42-4bec-a463-a56bf01289ee,1,2024-07-31 23:37:51 UTC,2024-07-31 23:38:09 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,9.1,,0,0,0,0,0,,,,,,
44043fc8-a45c-4612-b6b1-e7a579f64d14,eed3805a-6616-4fc9-828a-0635e4a43363,eed3805a-6616-4fc9-828a-0635e4a43363,1,2024-07-31 22:50:12 UTC,2024-07-31 22:50:31 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,,1.1,NA,100,100,100,0,,,,,,
bf7d76b5-5a4b-4206-b765-d48e0d622fb6,eed3805a-6616-4fc9-828a-0635e4a43363,eed3805a-6616-4fc9-828a-0635e4a43363,1,2024-07-31 22:50:33 UTC,2024-07-31 22:51:13 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,4.9,,NA,75,75,50,0,,,,,,
f2c4b11e-51b4-4c1c-9557-d519a197c368,eed3805a-6616-4fc9-828a-0635e4a43363,eed3805a-6616-4fc9-828a-0635e4a43363,1,2024-07-31 22:51:14 UTC,2024-07-31 22:51:37 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,4.8,,100,75,75,25,0,,,,,,
b6f3aa1a-ef94-475f-b4a6-0a0d74d336cd,eed3805a-6616-4fc9-828a-0635e4a43363,eed3805a-6616-4fc9-828a-0635e4a43363,1,2024-07-31 22:51:45 UTC,2024-07-31 22:52:15 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,11.6,,100,100,100,75,0,,,,,,
bba82034-3459-4541-82ac-b03c51edef87,eed3805a-6616-4fc9-828a-0635e4a43363,eed3805a-6616-4fc9-828a-0635e4a43363,1,2024-07-31 22:52:16 UTC,2024-07-31 22:52:52 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,7.4,,75,100,100,75,0,,,,,,
b2d32df4-8daf-4d27-9c2f-9f627c55de4b,eed3805a-6616-4fc9-828a-0635e4a43363,eed3805a-6616-4fc9-828a-0635e4a43363,1,2024-07-31 22:53:00 UTC,2024-07-31 22:59:14 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,7.3,,NA,50,50,25,0,2,,,,,
ea788702-4efa-4a0f-a988-20887e3a857a,eed3805a-6616-4fc9-828a-0635e4a43363,eed3805a-6616-4fc9-828a-0635e4a43363,1,2024-07-31 22:59:17 UTC,2024-07-31 23:00:46 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,4.9,,NA,NA,NA,100,25,,,Topped,,,
733bdffe-9d11-441c-9761-a30db45e7c95,eed3805a-6616-4fc9-828a-0635e4a43363,eed3805a-6616-4fc9-828a-0635e4a43363,1,2024-07-31 23:00:47 UTC,2024-07-31 23:01:04 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,3.4,,NA,NA,NA,100,25,,,,,,
88e1f07c-2c5b-465f-bea3-7a72b68a3923,eed3805a-6616-4fc9-828a-0635e4a43363,eed3805a-6616-4fc9-828a-0635e4a43363,1,2024-07-31 23:01:05 UTC,2024-07-31 23:01:27 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,2.8,,NA,50,50,25,0,,,,,,
900ff943-3a27-44ea-bdc1-4e1a9d673815,eed3805a-6616-4fc9-828a-0635e4a43363,eed3805a-6616-4fc9-828a-0635e4a43363,1,2024-07-31 23:01:59 UTC,2024-07-31 23:02:22 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,5.1,,NA,100,100,0,0,,,,,,
085612fd-0e38-4889-80a0-c20f67826ac1,eed3805a-6616-4fc9-828a-0635e4a43363,eed3805a-6616-4fc9-828a-0635e4a43363,1,2024-07-31 23:02:25 UTC,2024-07-31 23:02:54 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,5.9,,NA,100,100,25,0,,,Topped,,,
6526e0ef-b726-46b6-b59a-96e7e8daf030,6630ed27-30a7-4535-bc79-885a1bb412a6,6630ed27-30a7-4535-bc79-885a1bb412a6,1,2024-08-01 01:14:39 UTC,2024-08-01 01:19:09 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,,0.6,NA,0,0,0,0,,,,,,
07d21d82-642b-4741-8bd7-e290547533b0,6630ed27-30a7-4535-bc79-885a1bb412a6,6630ed27-30a7-4535-bc79-885a1bb412a6,1,2024-08-01 01:19:59 UTC,2024-08-01 01:20:55 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,4.4,,NA,25,25,25,25,,,Topped,,,
c01cec00-2aa9-4519-8bcd-de6acaba09b0,6630ed27-30a7-4535-bc79-885a1bb412a6,6630ed27-30a7-4535-bc79-885a1bb412a6,1,2024-08-01 01:20:57 UTC,2024-08-01 01:21:43 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,7.4,,100,25,25,25,25,,,,,,
0e9e3154-7ad2-463f-a327-2d72f443e7d6,6630ed27-30a7-4535-bc79-885a1bb412a6,6630ed27-30a7-4535-bc79-885a1bb412a6,1,2024-08-01 01:21:44 UTC,2024-08-01 01:23:25 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,5.9,,NA,0,0,0,0,,,,,,
e0a30c42-c8b6-4764-ae47-34554cb044aa,6630ed27-30a7-4535-bc79-885a1bb412a6,6630ed27-30a7-4535-bc79-885a1bb412a6,1,2024-08-01 01:23:46 UTC,2024-08-01 01:24:35 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,12.8,,100,100,100,75,0,,,,,,
d0562bd3-0e36-4898-91d8-c7fb8d3db31c,6630ed27-30a7-4535-bc79-885a1bb412a6,6630ed27-30a7-4535-bc79-885a1bb412a6,1,2024-08-01 01:24:37 UTC,2024-08-01 01:25:32 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,7.3,,100,75,75,50,25,,,,,,
8c97229d-2723-47d9-a317-8308fccc70e8,efd5ead5-86c8-4d07-b896-58a1cd9f16db,efd5ead5-86c8-4d07-b896-58a1cd9f16db,1,2024-08-01 01:28:41 UTC,2024-08-01 01:28:55 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,0.8,,NA,0,0,0,0,,,,,,
c4ae6c89-24f3-4ebb-9457-034896c48701,efd5ead5-86c8-4d07-b896-58a1cd9f16db,efd5ead5-86c8-4d07-b896-58a1cd9f16db,1,2024-08-01 01:29:00 UTC,2024-08-01 01:29:58 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,11.7,,100,50,50,50,25,,,,,,
ff782cec-4b50-4975-ace5-5caeb9894ebe,efd5ead5-86c8-4d07-b896-58a1cd9f16db,efd5ead5-86c8-4d07-b896-58a1cd9f16db,1,2024-08-01 01:31:15 UTC,2024-08-01 01:31:42 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,9.6,,NA,100,100,50,0,,,,,,
c40e51a0-d759-4726-b79a-05e2ce9a3202,efd5ead5-86c8-4d07-b896-58a1cd9f16db,efd5ead5-86c8-4d07-b896-58a1cd9f16db,1,2024-08-01 01:32:03 UTC,2024-08-01 01:32:22 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,10.5,,NA,100,100,50,0,,,,,,
d7ccdb4d-ae24-4fff-9e69-d2807f74d81f,efd5ead5-86c8-4d07-b896-58a1cd9f16db,efd5ead5-86c8-4d07-b896-58a1cd9f16db,1,2024-08-01 01:32:52 UTC,2024-08-01 01:33:26 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,7.4,,NA,25,25,0,0,,,,,,
16fd40de-7eb7-48cd-8430-d041bbacef94,efd5ead5-86c8-4d07-b896-58a1cd9f16db,efd5ead5-86c8-4d07-b896-58a1cd9f16db,1,2024-08-01 01:36:49 UTC,2024-08-01 01:37:08 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,6.7,,NA,0,0,0,0,,,,,,
e9ad0e7b-5621-436c-940c-ca0da02faa65,efd5ead5-86c8-4d07-b896-58a1cd9f16db,efd5ead5-86c8-4d07-b896-58a1cd9f16db,1,2024-08-01 01:37:09 UTC,2024-08-01 01:38:01 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,7,,0,0,0,0,0,,,,,,
b5dea08f-192c-4b95-a167-8592381eacdc,efd5ead5-86c8-4d07-b896-58a1cd9f16db,efd5ead5-86c8-4d07-b896-58a1cd9f16db,1,2024-08-01 01:38:02 UTC,2024-08-01 01:38:23 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,11.3,,0,0,0,0,0,,,,,,
36063e96-2b34-435d-a13f-8c1c590ec9c7,efd5ead5-86c8-4d07-b896-58a1cd9f16db,efd5ead5-86c8-4d07-b896-58a1cd9f16db,1,2024-08-01 01:38:24 UTC,2024-08-01 01:38:41 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,4.9,,NA,0,0,0,0,,,,,,
f025099c-35b4-4569-829d-0065c93a7b8f,efd5ead5-86c8-4d07-b896-58a1cd9f16db,efd5ead5-86c8-4d07-b896-58a1cd9f16db,1,2024-08-01 01:40:03 UTC,2024-08-01 01:40:20 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,7,,NA,75,75,0,0,,,,,,
e0704683-057c-40e3-8fa5-3ad23a38cc5f,efd5ead5-86c8-4d07-b896-58a1cd9f16db,efd5ead5-86c8-4d07-b896-58a1cd9f16db,1,2024-08-01 01:41:12 UTC,2024-08-01 01:41:38 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,9.1,,0,0,0,0,0,,,,,,
1616361c-cc51-47f9-9a85-f0746d579188,dfcc27ef-5fbb-4515-ba65-d8d417e13cab,dfcc27ef-5fbb-4515-ba65-d8d417e13cab,1,2024-08-01 01:42:13 UTC,2024-08-01 01:45:07 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,11.4,,100,75,75,25,0,,,,,,
cd208da9-c9b2-454d-aa28-fd2da5c295e6,dfcc27ef-5fbb-4515-ba65-d8d417e13cab,dfcc27ef-5fbb-4515-ba65-d8d417e13cab,1,2024-08-01 01:43:18 UTC,2024-08-01 01:45:21 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,9.6,,NA,100,100,50,0,,,,,,
1f048282-73dd-4e4f-a948-2f98f46dd998,dfcc27ef-5fbb-4515-ba65-d8d417e13cab,dfcc27ef-5fbb-4515-ba65-d8d417e13cab,1,2024-08-01 01:44:12 UTC,2024-08-01 01:44:45 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,yes,1.7,,NA,NA,NA,NA,50,,,,,,
991b746a-46dc-43fa-a293-0ad6f8df4c6c,dfcc27ef-5fbb-4515-ba65-d8d417e13cab,dfcc27ef-5fbb-4515-ba65-d8d417e13cab,1,2024-08-01 01:47:14 UTC,2024-08-01 01:47:36 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,5,,NA,50,50,0,0,,,,,,
12fcd3da-0a39-415f-b565-1a32728afc6e,dfcc27ef-5fbb-4515-ba65-d8d417e13cab,dfcc27ef-5fbb-4515-ba65-d8d417e13cab,1,2024-08-01 01:48:49 UTC,2024-08-01 01:49:42 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,birch,no,yes,4.4,,,NA,NA,0,0,,,,,,
531e0b99-bfcf-46ff-8349-6be2d9b1a08b,dfcc27ef-5fbb-4515-ba65-d8d417e13cab,dfcc27ef-5fbb-4515-ba65-d8d417e13cab,1,2024-08-01 01:49:43 UTC,2024-08-01 01:50:48 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,unknown,no,yes,,1.8,NA,NA,NA,NA,50,,,,,,
a2b47cf0-cdfc-44c6-b38d-552dc691ef39,dfcc27ef-5fbb-4515-ba65-d8d417e13cab,dfcc27ef-5fbb-4515-ba65-d8d417e13cab,1,2024-08-01 01:51:02 UTC,2024-08-01 01:51:28 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,5.7,,NA,25,25,0,0,,,,,,
ad449920-871d-47df-8818-727981814240,dfcc27ef-5fbb-4515-ba65-d8d417e13cab,dfcc27ef-5fbb-4515-ba65-d8d417e13cab,1,2024-08-01 01:52:17 UTC,2024-08-01 01:52:58 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,yes,5.7,,NA,NA,NA,75,25,,,,,,
4649b5fa-13a2-4228-bbd9-6b977547d485,dfcc27ef-5fbb-4515-ba65-d8d417e13cab,dfcc27ef-5fbb-4515-ba65-d8d417e13cab,1,2024-08-01 01:53:09 UTC,2024-08-01 01:53:29 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,2.4,,NA,0,0,0,0,,,,,,
e72e8bf2-8a06-44cf-9105-893812edff94,dfcc27ef-5fbb-4515-ba65-d8d417e13cab,dfcc27ef-5fbb-4515-ba65-d8d417e13cab,1,2024-08-01 01:53:51 UTC,2024-08-01 01:54:27 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,birch,yes,no,4.4,,,NA,NA,0,25,,,,,,
6445bd39-0d61-42b4-8030-f8a460acd7dd,dfcc27ef-5fbb-4515-ba65-d8d417e13cab,dfcc27ef-5fbb-4515-ba65-d8d417e13cab,1,2024-08-01 01:54:46 UTC,2024-08-01 01:55:12 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,10.3,,0,0,0,0,0,,,,,,
1bfd04c1-dad6-4e60-bbcd-ac94ea50f2aa,dfcc27ef-5fbb-4515-ba65-d8d417e13cab,dfcc27ef-5fbb-4515-ba65-d8d417e13cab,1,2024-08-01 01:55:22 UTC,2024-08-01 01:55:45 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,8.4,,NA,0,0,0,0,,,,,,
e91bbada-d9f5-45c1-b5e2-a83cfaf029ea,f6531768-2625-4527-b98e-b1a0c906b329,f6531768-2625-4527-b98e-b1a0c906b329,1,2024-07-31 21:14:30 UTC,2024-07-31 21:14:51 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,10.2,,0,75,75,50,0,,,,,,
5f169894-5385-4f3e-838a-6e589c7a221e,f6531768-2625-4527-b98e-b1a0c906b329,f6531768-2625-4527-b98e-b1a0c906b329,1,2024-07-31 21:14:56 UTC,2024-07-31 21:16:30 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,yes,11.8,,NA,NA,NA,NA,0,,,,,,
226ddcca-f822-4c87-a02a-6089ae7614bf,f6531768-2625-4527-b98e-b1a0c906b329,f6531768-2625-4527-b98e-b1a0c906b329,1,2024-07-31 21:15:30 UTC,2024-07-31 21:15:54 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,9.6,,50,100,100,75,0,2,,,,,
8fb29d99-f56a-4ed6-8627-26043f96df06,f6531768-2625-4527-b98e-b1a0c906b329,f6531768-2625-4527-b98e-b1a0c906b329,1,2024-07-31 21:15:59 UTC,2024-07-31 21:16:20 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,yes,5.7,,NA,NA,NA,NA,0,,,,,,
51c5d37f-de01-4ad7-a5c1-348dc0b411ef,f6531768-2625-4527-b98e-b1a0c906b329,f6531768-2625-4527-b98e-b1a0c906b329,1,2024-07-31 21:16:42 UTC,2024-07-31 21:17:03 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,yes,6.1,,NA,NA,NA,NA,25,,,,,,
3fecd991-bd49-44cf-8cbc-66e7c09afe34,f6531768-2625-4527-b98e-b1a0c906b329,f6531768-2625-4527-b98e-b1a0c906b329,1,2024-07-31 21:17:07 UTC,2024-07-31 21:17:55 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,8.4,,25,75,75,50,0,,,,,,
73a8d129-2289-4135-b3ca-464a1986e3a4,f6531768-2625-4527-b98e-b1a0c906b329,f6531768-2625-4527-b98e-b1a0c906b329,1,2024-07-31 21:18:01 UTC,2024-07-31 21:18:22 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,yes,5.4,,NA,NA,NA,NA,25,,,,,,
ee51cc16-0d2c-41ba-a9ef-467a5c6d13b4,f6531768-2625-4527-b98e-b1a0c906b329,f6531768-2625-4527-b98e-b1a0c906b329,1,2024-07-31 21:18:26 UTC,2024-07-31 21:18:50 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,11.9,,0,25,25,25,0,,,,,,
d88a0eb5-0e7f-4651-9edb-c754f7060a36,f6531768-2625-4527-b98e-b1a0c906b329,f6531768-2625-4527-b98e-b1a0c906b329,1,2024-07-31 21:18:54 UTC,2024-07-31 21:19:17 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,8.4,,0,25,25,25,0,,,,,,
3658b62e-05a2-47c6-8bb9-3803b9b4271f,f6531768-2625-4527-b98e-b1a0c906b329,f6531768-2625-4527-b98e-b1a0c906b329,1,2024-07-31 21:19:33 UTC,2024-07-31 21:19:53 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,8.2,,NA,25,25,0,0,,,,,,
