fulcrum_id,fulcrum_parent_id,fulcrum_record_id,version,created_at,updated_at,created_by,updated_by,species_,species__other,seedling_count,seedling_notes,bd1,bd2,bd3
a945bf73-7a38-473d-94d6-351be824d5d9,f84e4cae-5fdb-4b11-b7a7-1f6748d14770,f84e4cae-5fdb-4b11-b7a7-1f6748d14770,1,2024-07-31 18:00:37 UTC,2024-07-31 18:01:10 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,1,,0.04,,
9d115f1e-a82b-49e2-ab44-33eca9aa3910,cf944b74-40bf-4b30-a56d-7c0d009823ed,cf944b74-40bf-4b30-a56d-7c0d009823ed,1,2024-07-31 18:40:38 UTC,2024-07-31 18:43:58 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,9,,0.06,0.07,0.58
ef325840-d32b-4038-85f9-2f8016cbc742,ca120b20-26dd-4c31-b4ea-83973a0987c1,ca120b20-26dd-4c31-b4ea-83973a0987c1,1,2024-07-31 18:59:10 UTC,2024-07-31 19:01:46 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,1,,0.02,,
923cc4ce-36f5-4567-a207-db5cafe7a96e,292d2b12-183e-4db6-a5b0-211ddee4de6c,292d2b12-183e-4db6-a5b0-211ddee4de6c,1,2024-07-31 19:16:54 UTC,2024-07-31 19:19:57 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,4,,0.19,0.13,0.07
ec17ebdf-2d51-441e-8d8f-2f551e8ad241,0218b68f-d03b-4985-9823-9b625d9cdac9,0218b68f-d03b-4985-9823-9b625d9cdac9,1,2024-07-31 19:30:00 UTC,2024-07-31 19:31:26 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,birch,,7,,0.04,0.01,0.01
6bbda1cc-6713-4c98-bef1-02da3512d547,bc8e40d9-abdc-4113-9061-76c8475e14f0,bc8e40d9-abdc-4113-9061-76c8475e14f0,2,2024-07-31 22:25:04 UTC,2024-07-31 22:27:27 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,4,,0.13,0.03,0.26
5a206b61-954e-4252-bcc3-3537d91edaff,7311b416-58f4-47bb-9af0-cb3755fd5399,7311b416-58f4-47bb-9af0-cb3755fd5399,2,2024-08-01 00:41:15 UTC,2024-08-01 00:43:16 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,2,,0.04,0.05,
415b9d13-e7a4-4f26-bebc-d1cb60678ccd,477e7e1c-145a-46b3-98ad-d7571bd05173,477e7e1c-145a-46b3-98ad-d7571bd05173,2,2024-08-01 00:57:33 UTC,2024-08-01 00:59:23 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,13,,0.2,0.59,0.08
a4a50b2a-4a38-47c2-9ab3-a22aee204d15,c1c3ed70-162a-4bec-8425-5308a2f71b72,c1c3ed70-162a-4bec-8425-5308a2f71b72,2,2024-08-01 01:10:02 UTC,2024-08-01 01:12:39 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,3,,0.04,0.12,0.04
b6606d56-67db-4fa2-9cd3-096d668a074d,6fceecab-48b1-4c60-ae7e-90a8b86c0ff4,6fceecab-48b1-4c60-ae7e-90a8b86c0ff4,2,2024-08-01 01:21:27 UTC,2024-08-01 01:23:45 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,3,,0.52,0.26,0.31
b1be3917-6300-4e6a-9439-32d4085131d6,6fceecab-48b1-4c60-ae7e-90a8b86c0ff4,6fceecab-48b1-4c60-ae7e-90a8b86c0ff4,2,2024-08-01 01:23:49 UTC,2024-08-01 01:26:01 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,birch,,1,,0.03,,
d6d5d8df-c585-4a7f-8ced-ad7317f197fa,f2a78530-1f41-4121-ad8b-f0007c793851,f2a78530-1f41-4121-ad8b-f0007c793851,1,2024-08-01 19:10:02 UTC,2024-08-01 19:13:46 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,3,,0.01,0.03,0.02
fb38b471-5d32-4bec-89a3-ca6825155643,f2a78530-1f41-4121-ad8b-f0007c793851,f2a78530-1f41-4121-ad8b-f0007c793851,1,2024-08-01 19:11:04 UTC,2024-08-01 19:14:29 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,birch,,4,,0.07,0.02,0.01
6d0aaa04-2a24-4037-8302-1c1a7b7a9bd3,d6ecaec3-e850-4d79-8d15-413deef669e7,d6ecaec3-e850-4d79-8d15-413deef669e7,1,2024-08-01 19:56:59 UTC,2024-08-01 19:58:18 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,2,,0.04,0.1,
96c33297-7721-43c2-bbbd-fa52298c60b2,0da2e27d-a303-4279-99f1-e695c3930160,0da2e27d-a303-4279-99f1-e695c3930160,1,2024-08-01 21:12:38 UTC,2024-08-01 21:13:14 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,2,,0.16,0.09,
fcfd9e44-a89b-4c22-ad87-ecacd8cf7156,0da2e27d-a303-4279-99f1-e695c3930160,0da2e27d-a303-4279-99f1-e695c3930160,1,2024-08-01 21:13:27 UTC,2024-08-01 21:13:57 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,birch,,1,,0.11,,
c181dd6b-3727-4508-933f-b2efbce275fe,fe6f26ff-50d2-4d9d-a72d-5d1235a2a35b,fe6f26ff-50d2-4d9d-a72d-5d1235a2a35b,1,2024-08-01 21:27:07 UTC,2024-08-01 21:30:17 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,5,,0.11,0.07,0.01
d707bc0f-4a8f-4c72-9e61-9835b47611ae,fe6f26ff-50d2-4d9d-a72d-5d1235a2a35b,fe6f26ff-50d2-4d9d-a72d-5d1235a2a35b,1,2024-08-01 21:29:39 UTC,2024-08-01 21:31:41 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,birch,,2,,0.01,0.04,
7fb7fa7c-a87b-4bdc-8688-2616859c4ec3,47d36a8f-5903-4ae8-9c12-0a088c1e27e2,47d36a8f-5903-4ae8-9c12-0a088c1e27e2,1,2024-08-01 21:45:44 UTC,2024-08-01 21:49:53 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,birch,,4,,0.49,0.01,0.01
5b590435-30a1-4f93-b7ce-335a9fa00310,47d36a8f-5903-4ae8-9c12-0a088c1e27e2,47d36a8f-5903-4ae8-9c12-0a088c1e27e2,1,2024-08-01 21:46:38 UTC,2024-08-01 21:49:25 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,4,,0.05,0.06,0.04
67e94bd1-59a9-4dd8-9041-d0a4848c0e77,8d13a267-35fa-4142-b103-35312f5813a7,8d13a267-35fa-4142-b103-35312f5813a7,1,2024-08-01 21:59:51 UTC,2024-08-01 21:59:57 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,1,,0.02,,
681d88ea-bbf3-4b68-a9a8-23d43efc21dd,c677a2fb-7e5e-43bc-a9f8-fea2f18fad3b,c677a2fb-7e5e-43bc-a9f8-fea2f18fad3b,1,2024-08-01 22:13:54 UTC,2024-08-01 22:16:54 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,9,,0.06,0.04,0.05
84302b48-93af-4903-aa27-fe28cb7df5b1,ab478988-1775-4a30-b18d-f55778a2739c,ab478988-1775-4a30-b18d-f55778a2739c,1,2024-08-01 22:30:55 UTC,2024-08-01 22:34:48 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,birch,,3,,0.16,0.05,0.03
7945f874-a1aa-42b3-bbca-7126ba58050d,ab478988-1775-4a30-b18d-f55778a2739c,ab478988-1775-4a30-b18d-f55778a2739c,1,2024-08-01 22:32:02 UTC,2024-08-01 22:34:26 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,7,,0.01,0.02,0.06
0c4b6a46-7758-42c5-a567-566030f139cf,3fb440d8-cd66-4967-a92c-71f680015fa0,3fb440d8-cd66-4967-a92c-71f680015fa0,1,2024-08-02 00:22:00 UTC,2024-08-02 00:23:27 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,birch,,1,,0.05,,
8e52f9ad-50b0-4876-a796-3d34ae42b518,3fb440d8-cd66-4967-a92c-71f680015fa0,3fb440d8-cd66-4967-a92c-71f680015fa0,1,2024-08-02 00:23:43 UTC,2024-08-02 00:26:43 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,6,,0.06,0.08,0.02
0c07a04f-41d3-4933-aade-f12475dca14f,9b5c336d-a613-4285-984c-8f7652adffde,9b5c336d-a613-4285-984c-8f7652adffde,1,2024-08-02 00:40:18 UTC,2024-08-02 00:44:57 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,1,,0.72,,
d0d1fcf8-8dc0-468b-bca9-142aacb0b96d,f5948135-69e6-47d7-89cf-a4686ac4cb65,f5948135-69e6-47d7-89cf-a4686ac4cb65,1,2024-08-02 01:14:10 UTC,2024-08-02 01:16:32 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,1,,0.05,,
feb1395a-8d12-4f42-934a-f8ae5469d882,d442fbc8-d0ca-48ab-800a-1d3cdca56e7d,d442fbc8-d0ca-48ab-800a-1d3cdca56e7d,1,2024-08-02 01:33:37 UTC,2024-08-02 01:34:02 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,1,,0.01,,
9e8f3fad-2ef3-4cec-93a4-474d8c2f0b60,d442fbc8-d0ca-48ab-800a-1d3cdca56e7d,d442fbc8-d0ca-48ab-800a-1d3cdca56e7d,1,2024-08-02 01:34:03 UTC,2024-08-02 01:34:25 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,birch,,1,,0.01,,
475987fb-b18d-4684-a628-94ff08b237a6,0dc7d05c-3314-4726-9e99-21c16738efc6,0dc7d05c-3314-4726-9e99-21c16738efc6,1,2024-08-02 01:47:12 UTC,2024-08-02 01:48:23 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,birch,,1,,0.11,,
e354de71-25a6-4655-afc8-59538edb1c8e,98218bed-9536-4ffd-b364-581d836425a5,98218bed-9536-4ffd-b364-581d836425a5,1,2024-08-03 22:54:50 UTC,2024-08-03 22:59:13 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,23,,0.1,0.05,0.04
9b497c25-c6d4-4363-bd73-f0c236b3bb7b,b446caac-a1ac-47d9-b572-e506638c4cb5,b446caac-a1ac-47d9-b572-e506638c4cb5,1,2024-08-03 23:22:01 UTC,2024-08-03 23:22:25 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,1,,0.03,,
413c7f03-eb81-481c-9302-23e63fbef54a,072e69e8-f02c-46bc-a0db-f72e491f0c22,072e69e8-f02c-46bc-a0db-f72e491f0c22,1,2024-08-03 23:37:01 UTC,2024-08-03 23:37:27 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,birch,,1,,0.08,,
afaede49-0c0d-4507-bed1-99204f171eec,02af34d0-63b6-41cd-b186-fd2935f5feb8,02af34d0-63b6-41cd-b186-fd2935f5feb8,1,2024-08-04 01:37:10 UTC,2024-08-04 01:39:34 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,1,,0.03,,
170bfd95-7316-4728-89a1-5ab1cd5eee88,18d7b53a-4149-4855-b4b2-c84261fa4eb7,18d7b53a-4149-4855-b4b2-c84261fa4eb7,1,2024-08-04 02:15:55 UTC,2024-08-04 02:16:27 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,1,,0.03,,
2d19825c-d15b-4af9-801f-951ac09d34e4,5e0a52f7-692a-4c35-bf0b-2c8e36b3efaa,5e0a52f7-692a-4c35-bf0b-2c8e36b3efaa,1,2024-08-04 22:21:42 UTC,2024-08-04 22:29:01 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,18,,0.04,0.03,0.03
0b603747-13d2-4fa8-8222-6af79d53066d,0b9068b6-5046-4567-bda6-9d4ffd737ca6,0b9068b6-5046-4567-bda6-9d4ffd737ca6,1,2024-08-04 22:48:15 UTC,2024-08-04 22:49:26 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,3,,0.08,0.07,0.05
ec347fa1-7e80-4499-9d67-cbb1c407a4f2,ec2a0b66-dcb9-4a62-9ef1-0571fcb54815,ec2a0b66-dcb9-4a62-9ef1-0571fcb54815,1,2024-08-05 00:15:08 UTC,2024-08-05 00:17:37 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,3,,0.04,0.03,0.03
5214e939-fa58-4f3e-bbbf-ed4c4a077793,c2ff6c4c-e296-4717-9742-97ddddb14f55,c2ff6c4c-e296-4717-9742-97ddddb14f55,1,2024-08-05 00:31:05 UTC,2024-08-05 00:32:57 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,2,,0.01,0.02,
9d5295c6-0ba1-4085-89a5-bb86a9788eb8,4e77987d-694a-4dc7-9ef1-07f5d5723364,4e77987d-694a-4dc7-9ef1-07f5d5723364,1,2024-08-05 17:10:16 UTC,2024-08-05 17:23:44 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,14,,0.08,0.04,0.03
394cfdd8-6c2e-4f1b-bca2-992948278ceb,4e77987d-694a-4dc7-9ef1-07f5d5723364,4e77987d-694a-4dc7-9ef1-07f5d5723364,1,2024-08-05 17:19:52 UTC,2024-08-05 17:26:18 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,birch,,13,,0.01,0.01,0.01
723872b2-e635-4a46-b23c-b97c362d397d,546eae25-f035-4504-921b-ecca3a4f68a0,546eae25-f035-4504-921b-ecca3a4f68a0,1,2024-08-05 17:47:41 UTC,2024-08-05 17:47:52 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,1,,0.01,,
dfe8ccef-d29b-4f8c-abcc-288c7c0753ad,546eae25-f035-4504-921b-ecca3a4f68a0,546eae25-f035-4504-921b-ecca3a4f68a0,1,2024-08-05 17:47:54 UTC,2024-08-05 17:48:09 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,birch,,1,,0.01,,
184c41c1-a8a8-485a-adb8-642e572190ee,b6d88c17-7bdd-4d01-9ead-e3cb1aaefc5d,b6d88c17-7bdd-4d01-9ead-e3cb1aaefc5d,1,2024-08-05 18:07:33 UTC,2024-08-05 18:18:20 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,12,,0.05,0.03,0.03
33dae6b1-053a-4f34-8ab0-0eac64b8306d,b6d88c17-7bdd-4d01-9ead-e3cb1aaefc5d,b6d88c17-7bdd-4d01-9ead-e3cb1aaefc5d,1,2024-08-05 18:11:38 UTC,2024-08-05 18:17:41 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,birch,,9,,0.01,0.01,0.01
eb6c62f3-a989-485e-b409-d2b75d3c47d6,bfef13c5-b39b-401f-8686-027427c99cd1,bfef13c5-b39b-401f-8686-027427c99cd1,1,2024-08-05 18:30:48 UTC,2024-08-05 18:42:34 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,32,,0.05,0.03,0.02
c70dcb0c-7a13-47fa-b2b2-2331249bb6ab,bfef13c5-b39b-401f-8686-027427c99cd1,bfef13c5-b39b-401f-8686-027427c99cd1,1,2024-08-05 18:35:34 UTC,2024-08-05 18:42:32 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,birch,,17,,0.01,0.01,0.01
d52d920a-78de-4de4-96d6-f65ff7edf789,de289ddf-e901-42d1-932e-262604a88f61,de289ddf-e901-42d1-932e-262604a88f61,1,2024-08-05 18:51:24 UTC,2024-08-05 18:55:03 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,9,,0.03,0.06,0.02
82dff9ff-1634-4994-9716-a1bef85c220e,de289ddf-e901-42d1-932e-262604a88f61,de289ddf-e901-42d1-932e-262604a88f61,1,2024-08-05 18:55:05 UTC,2024-08-05 18:55:41 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,birch,,2,,0.04,0.01,
f236f8fe-ad0d-49b3-8b12-1110597707d7,bfc9ec58-f9b2-467d-a9b5-8f83aae33622,bfc9ec58-f9b2-467d-a9b5-8f83aae33622,1,2024-08-05 20:02:45 UTC,2024-08-05 20:13:33 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,14,,0.03,0.02,0.04
33f53c16-6f0f-45f8-9ae3-ebb460f1fb16,bfc9ec58-f9b2-467d-a9b5-8f83aae33622,bfc9ec58-f9b2-467d-a9b5-8f83aae33622,1,2024-08-05 20:08:33 UTC,2024-08-05 20:13:29 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,birch,,6,,0.01,0.01,0.04
3e38d839-e4dc-47b9-a779-70e1cc109426,ba93507c-b252-4601-8063-9d9e116b53f1,ba93507c-b252-4601-8063-9d9e116b53f1,1,2024-08-05 20:31:11 UTC,2024-08-05 20:37:45 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,2,,0.03,0.03,
99e318d9-1cd6-4219-aef4-72b75dc3e000,0431c890-27f2-472e-b859-7849389ffd26,0431c890-27f2-472e-b859-7849389ffd26,1,2024-08-05 21:06:36 UTC,2024-08-05 21:12:04 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,4,,0.03,0.02,0.02
b828bf89-e499-4645-b14f-2b5e6a7d33a8,6bd53d29-2f7f-47e7-b201-4f0d4412f937,6bd53d29-2f7f-47e7-b201-4f0d4412f937,1,2024-08-05 21:41:03 UTC,2024-08-05 21:45:22 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,12,,0.02,0.03,0.02
d9e9ea3c-e183-4cb0-8c10-972ce5d3689d,6bd53d29-2f7f-47e7-b201-4f0d4412f937,6bd53d29-2f7f-47e7-b201-4f0d4412f937,1,2024-08-05 21:45:23 UTC,2024-08-05 21:47:13 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,birch,,4,,0.01,0.01,0.01
2c4ba223-f8cc-4465-bf07-5669bbbb334d,7fbc0443-4c73-4028-984a-2fb32768484f,7fbc0443-4c73-4028-984a-2fb32768484f,1,2024-08-05 23:34:35 UTC,2024-08-05 23:36:05 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,1,,0.03,,
1af238dc-3a3c-4d33-abfc-9e91ee93bf2c,e2f4eb48-ac47-4985-b338-cebf8e2bf9a5,e2f4eb48-ac47-4985-b338-cebf8e2bf9a5,1,2024-08-05 23:56:21 UTC,2024-08-05 23:56:59 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,2,,0.01,0.02,
4bf269f5-5e4b-43f2-9b99-62c814561869,78e3aab7-2cb7-48d9-939b-ad09c42b2539,78e3aab7-2cb7-48d9-939b-ad09c42b2539,1,2024-08-06 00:13:36 UTC,2024-08-06 00:14:56 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,3,,0.02,0.03,0.01
02f849fc-8ca5-46c8-9770-60303fe4dfd7,9722a22f-6318-4e14-89ef-efdab2460a2f,9722a22f-6318-4e14-89ef-efdab2460a2f,1,2024-08-06 00:28:58 UTC,2024-08-06 00:30:07 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,2,,0.02,0.02,
f9b13a03-fd9d-4e9d-a391-f7cf684c34c0,0e149005-d8ce-40c5-b488-858e0a21a1fb,0e149005-d8ce-40c5-b488-858e0a21a1fb,1,2024-08-06 00:42:41 UTC,2024-08-06 00:42:48 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,1,,0.03,,
0b23bb58-75fc-4e5b-a6e8-83ab690797f0,e1b6f107-574c-4360-aaba-10b50985ee64,e1b6f107-574c-4360-aaba-10b50985ee64,1,2024-08-06 18:41:34 UTC,2024-08-06 18:44:00 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,1,,0.5,,
500d86d2-245b-40d4-b297-4de04a3ee06f,4102ab15-efe2-4e7d-a983-f76ec26e48c1,4102ab15-efe2-4e7d-a983-f76ec26e48c1,1,2024-08-06 19:35:34 UTC,2024-08-06 19:37:30 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,1,,0.02,,
20b5032d-b4f5-4447-ad21-27823f0fe5d0,4102ab15-efe2-4e7d-a983-f76ec26e48c1,4102ab15-efe2-4e7d-a983-f76ec26e48c1,1,2024-08-06 19:37:33 UTC,2024-08-06 19:39:15 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,aspen,,3,,0.1,0.11,0.08
b0e49bbe-af98-4fcc-96fa-9822ecf4943d,d08563b1-c239-4e78-8464-316beba01f72,d08563b1-c239-4e78-8464-316beba01f72,1,2024-08-06 19:24:16 UTC,2024-08-06 19:25:32 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,2,,0.04,0.01,
d7bbeada-aba6-42b0-9f15-561596eb5f21,8a338d89-f7a9-40b9-a9b8-96c515745820,8a338d89-f7a9-40b9-a9b8-96c515745820,1,2024-08-06 22:38:50 UTC,2024-08-06 22:38:57 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,1,,0.01,,
876bc84f-04f7-48ad-89fc-97374e0c0e2a,86bcfbe3-24fc-46b7-a40c-a9b38d8e3150,86bcfbe3-24fc-46b7-a40c-a9b38d8e3150,1,2024-08-07 00:25:01 UTC,2024-08-07 00:25:52 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,1,,0.03,,
bc49ff67-0b53-4e6f-8034-1c04f737e938,86bcfbe3-24fc-46b7-a40c-a9b38d8e3150,86bcfbe3-24fc-46b7-a40c-a9b38d8e3150,1,2024-08-07 00:25:53 UTC,2024-08-07 00:26:01 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,birch,,1,,0.14,,
cb0a07a3-44d1-4eb7-b2b1-b06cd9ec97c4,bb6fa47e-7705-43cb-ab4a-6da4ac83987c,bb6fa47e-7705-43cb-ab4a-6da4ac83987c,1,2024-08-07 00:35:57 UTC,2024-08-07 00:36:06 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,1,,0.05,,
eb1e51fc-ae7a-432d-833a-2b4bc6487925,f061710e-c23b-4b30-8923-ee15760b3ada,f061710e-c23b-4b30-8923-ee15760b3ada,1,2024-08-07 00:59:31 UTC,2024-08-07 00:59:41 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,1,,0.02,,
5bf8a189-1b1d-4b3f-af97-49ab94d875f0,92e1f48c-be44-4f88-a69a-e8ae05f4685e,92e1f48c-be44-4f88-a69a-e8ae05f4685e,1,2024-08-07 19:05:02 UTC,2024-08-07 19:05:12 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,2,,0.01,0.01,
0a1ebc86-b14d-455b-8a58-bc891ad21c30,497efa6f-bd4a-4d5b-9b17-00d8973e92e7,497efa6f-bd4a-4d5b-9b17-00d8973e92e7,1,2024-08-07 19:17:22 UTC,2024-08-07 19:18:18 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,birch,,3,,0.05,0.08,0.04
71bde349-6076-4960-a52b-5f9a608ce612,497efa6f-bd4a-4d5b-9b17-00d8973e92e7,497efa6f-bd4a-4d5b-9b17-00d8973e92e7,1,2024-08-07 19:18:38 UTC,2024-08-07 19:24:29 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,9,,0.01,0.01,0.02
62370d1c-2106-4217-862f-f66d80941d21,c5ad0ba5-ef88-41ce-b299-cc73c2fa489a,c5ad0ba5-ef88-41ce-b299-cc73c2fa489a,1,2024-08-07 19:38:38 UTC,2024-08-07 19:42:38 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,birch,,8,,0.06,0.01,0.02
88b7247c-a8f4-463c-97f5-b66831370a79,c5ad0ba5-ef88-41ce-b299-cc73c2fa489a,c5ad0ba5-ef88-41ce-b299-cc73c2fa489a,1,2024-08-07 19:42:40 UTC,2024-08-07 19:48:58 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,12,,0.01,0.01,0.01
eecf53bd-5022-4a41-b5a2-8f4c8cd97ade,30a34427-eb5f-41c7-9318-c2f62e3a8dbb,30a34427-eb5f-41c7-9318-c2f62e3a8dbb,1,2024-08-07 19:59:20 UTC,2024-08-07 20:00:42 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,birch,,4,,0.01,0.01,0.02
5d6481ab-2d51-4076-b7e0-18323ef44eac,30a34427-eb5f-41c7-9318-c2f62e3a8dbb,30a34427-eb5f-41c7-9318-c2f62e3a8dbb,1,2024-08-07 20:00:12 UTC,2024-08-07 20:01:53 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,2,,0.01,0.02,
81f1fe82-c62f-4faa-bc55-3f31728388ee,ce923451-d01f-4783-9a2b-3b511ecc3d53,ce923451-d01f-4783-9a2b-3b511ecc3d53,1,2024-08-07 20:05:56 UTC,2024-08-07 20:09:21 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,4,,0.03,0.01,0.01
1942c9b7-c944-4876-823a-4debea05d03e,ce923451-d01f-4783-9a2b-3b511ecc3d53,ce923451-d01f-4783-9a2b-3b511ecc3d53,1,2024-08-07 20:06:07 UTC,2024-08-07 20:06:20 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,birch,,2,,0.01,0.01,
b36f6cc4-07cb-4f57-8a3a-b8fbd39a404e,92c0cd24-c0e7-4d01-9b04-2b5371a7cd6d,92c0cd24-c0e7-4d01-9b04-2b5371a7cd6d,1,2024-08-01 20:02:17 UTC,2024-08-01 20:02:25 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,2,,0.01,,
96e460be-bc4b-406d-8b92-6f5a3f4944f4,535a85b9-dfae-45c7-8ffd-43cb84edb6f0,535a85b9-dfae-45c7-8ffd-43cb84edb6f0,1,2024-08-01 20:03:04 UTC,2024-08-01 20:03:14 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,1,,0.02,,
