fulcrum_id,created_at,updated_at,created_by,updated_by,system_created_at,system_updated_at,version,status,project,assigned_to,latitude,longitude,geometry,date,fire_scar,site,site_remove,plot,location,location_other,site_notes,seedlings_present,resprouts_present,shrub_regen_present,photos,photos_caption,photos_url,gps_altitude,gps_horizontal_accuracy,gps_vertical_accuracy,gps_speed,gps_course
f3c007f8-a9ec-4a58-9d63-4fdd3127b00b,2024-07-18 18:54:19 UTC,2024-07-18 18:58:47 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-19 18:38:56 UTC,2024-07-19 18:38:56 UTC,1,,,,,,,2024-07-18,Lost Horse,LoHo4 ,3,A,9 m,,,no,no,no,d4914e47-81f9-4cd2-abd9-3c4d1831f39f,,https://web.fulcrumapp.com/photos/view?photos=d4914e47-81f9-4cd2-abd9-3c4d1831f39f,,,,,
4d7d2c26-e51e-4b7f-8a46-fbfdcb7ab03b,2024-07-18 18:59:57 UTC,2024-07-18 19:05:19 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-19 18:38:57 UTC,2024-07-19 18:38:57 UTC,1,,,,,,,2024-07-18,Lost Horse,LoHo4 ,3,B,3 m,,,no,no,no,dfb903b7-7552-445d-9a17-a1f07ad809bb,,https://web.fulcrumapp.com/photos/view?photos=dfb903b7-7552-445d-9a17-a1f07ad809bb,,,,,
40e99805-9493-41b7-978a-49f886820ff4,2024-07-18 19:06:12 UTC,2024-07-18 19:11:47 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-19 18:38:57 UTC,2024-07-19 18:38:57 UTC,1,,,,,,,2024-07-18,Lost Horse,LoHo4 ,3,B,6 m,,,no,no,yes,34669e83-3ff3-463f-8b06-5ff54b7a9e25,,https://web.fulcrumapp.com/photos/view?photos=34669e83-3ff3-463f-8b06-5ff54b7a9e25,,,,,
7b7b1650-e921-47a5-bbe6-1b2daee52fd6,2024-07-18 19:13:25 UTC,2024-07-18 19:18:29 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-19 18:38:58 UTC,2024-07-19 18:38:58 UTC,1,,,,,,,2024-07-18,Lost Horse,LoHo4 ,3,B,9 m,,,no,no,yes,faa180ad-b0e2-4da1-91ff-729929374d48,,https://web.fulcrumapp.com/photos/view?photos=faa180ad-b0e2-4da1-91ff-729929374d48,,,,,
407b7ec8-3a23-443a-a1e1-76f9d25c76ab,2024-07-18 19:18:30 UTC,2024-07-18 19:24:02 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-19 18:38:59 UTC,2024-07-19 18:38:59 UTC,1,,,,,,,2024-07-18,Lost Horse,LoHo4 ,3,C,3 m,,,no,no,yes,32746a37-4887-410b-bb4a-17dafdaa9626,,https://web.fulcrumapp.com/photos/view?photos=32746a37-4887-410b-bb4a-17dafdaa9626,,,,,
5a0cd321-50e1-4ae8-b743-ed69a98eb206,2024-07-18 19:24:03 UTC,2024-07-18 19:29:25 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-19 18:39:00 UTC,2024-07-19 18:39:00 UTC,1,,,,,,,2024-07-18,Lost Horse,LoHo4 ,3,C,9 m,,,no,no,no,ab2892b1-2517-4e8f-8fce-6e4465595cb0,,https://web.fulcrumapp.com/photos/view?photos=ab2892b1-2517-4e8f-8fce-6e4465595cb0,,,,,
85cdd762-e0f9-4b53-91ef-2fe4e67f679f,2024-07-18 19:30:44 UTC,2024-07-18 19:35:36 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-19 18:39:00 UTC,2024-07-19 18:39:00 UTC,1,,,,,,,2024-07-18,Lost Horse,LoHo4 ,3,C,6 m,,,no,no,yes,c4dc85a1-9a94-467a-97d9-c44bbc4c9f41,,https://web.fulcrumapp.com/photos/view?photos=c4dc85a1-9a94-467a-97d9-c44bbc4c9f41,,,,,
6355273c-ae57-4994-a3d8-5e5ee4d6d66c,2024-07-18 19:35:38 UTC,2024-07-18 19:41:01 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-19 18:39:01 UTC,2024-07-19 18:39:01 UTC,1,,,,,,,2024-07-18,Lost Horse,LoHo4 ,3,A,3 m,,,no,no,no,c87b0f87-0218-4782-a0d7-f5295b2e685a,,https://web.fulcrumapp.com/photos/view?photos=c87b0f87-0218-4782-a0d7-f5295b2e685a,,,,,
642e2cc4-a9ca-498a-bd57-00c376ef87b8,2024-07-18 21:14:06 UTC,2024-07-18 21:20:51 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-19 18:39:02 UTC,2024-07-19 18:39:02 UTC,1,,,,,,,2024-07-18,Lost Horse,LoHo5,3,A,6 m,,,no,no,no,8e543272-ea4e-4a20-aebd-85e04e41bf88,,https://web.fulcrumapp.com/photos/view?photos=8e543272-ea4e-4a20-aebd-85e04e41bf88,,,,,
68cf4219-b6a0-4dc5-9472-40ae49289974,2024-07-18 21:20:24 UTC,2024-07-18 21:24:32 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-19 18:39:03 UTC,2024-07-19 18:39:03 UTC,1,,,,,,,2024-07-18,Lost Horse,LoHo5,3,A,9 m,,,no,no,yes,7d57e74a-f598-4815-b5f7-7db526f928fa,,https://web.fulcrumapp.com/photos/view?photos=7d57e74a-f598-4815-b5f7-7db526f928fa,,,,,
f931b16b-4044-4400-8065-67901fec0092,2024-07-18 21:32:41 UTC,2024-07-18 21:39:01 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-19 18:39:03 UTC,2024-07-19 18:39:03 UTC,1,,,,,,,2024-07-18,Lost Horse,LoHo5,3,B,9 m,,,no,no,yes,6d83f686-2305-41db-9776-ecc83305280e,,https://web.fulcrumapp.com/photos/view?photos=6d83f686-2305-41db-9776-ecc83305280e,,,,,
939c79a5-44db-429a-9592-f6b5362d7384,2024-07-18 21:27:35 UTC,2024-07-18 21:39:08 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-19 18:39:05 UTC,2024-07-19 18:39:05 UTC,1,,,,,,,2024-07-18,Lost Horse,LoHo5,3,B,6 m,,,no,no,no,b5679351-733b-4e7b-b295-299817140ac7,,https://web.fulcrumapp.com/photos/view?photos=b5679351-733b-4e7b-b295-299817140ac7,,,,,
feee01d5-caf4-4e35-842e-c165987c4c8a,2024-07-18 21:25:08 UTC,2024-07-18 21:39:15 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-19 18:39:05 UTC,2024-07-19 18:39:05 UTC,1,,,,,,,2024-07-18,Lost Horse,LoHo5,3,B,3 m,,,no,no,no,06457f27-8798-431c-961e-a77b29ea221b,,https://web.fulcrumapp.com/photos/view?photos=06457f27-8798-431c-961e-a77b29ea221b,,,,,
875627d9-0e74-4003-ae4d-9afd12a85a0d,2024-07-18 21:40:04 UTC,2024-07-18 21:43:18 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-19 18:39:06 UTC,2024-07-19 18:39:06 UTC,1,,,,,,,2024-07-18,Lost Horse,LoHo5,3,C,3 m,,,no,no,no,caa4e830-8945-4a27-8bbc-83ffbee7ffb9,,https://web.fulcrumapp.com/photos/view?photos=caa4e830-8945-4a27-8bbc-83ffbee7ffb9,,,,,
5de3e9c2-053d-4772-8ee8-b284c2060203,2024-07-18 21:44:01 UTC,2024-07-18 21:48:44 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-19 18:39:21 UTC,2024-07-19 18:39:21 UTC,1,,,,,,,2024-07-18,Lost Horse,LoHo5,3,C,6 m,,,no,no,no,015b2773-79bb-4573-a187-30923a38f007,,https://web.fulcrumapp.com/photos/view?photos=015b2773-79bb-4573-a187-30923a38f007,,,,,
0b57b083-2613-421e-921b-9e1a2d8da809,2024-07-18 21:48:45 UTC,2024-07-18 21:52:43 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-19 18:39:22 UTC,2024-07-19 18:39:22 UTC,1,,,,,,,2024-07-18,Lost Horse,LoHo5,3,C,9 m,,,no,no,yes,4c336411-f3d9-40ee-90c0-fe9feec6d771,,https://web.fulcrumapp.com/photos/view?photos=4c336411-f3d9-40ee-90c0-fe9feec6d771,,,,,
fdc4228e-1f86-4ddb-a60b-1c64f89db6d5,2024-07-18 21:13:14 UTC,2024-07-18 21:59:12 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-19 18:39:23 UTC,2024-07-19 18:39:23 UTC,1,,,,,,,2024-07-18,Lost Horse,LoHo5,3,A,3 m,,,no,no,no,e0c21c79-c2f9-4018-89e0-a7f5b8531f39,,https://web.fulcrumapp.com/photos/view?photos=e0c21c79-c2f9-4018-89e0-a7f5b8531f39,,,,,
a50d8d3d-41b3-441c-886d-b759c3c1e77d,2024-07-18 23:41:02 UTC,2024-07-18 23:44:06 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-19 18:39:24 UTC,2024-07-19 18:39:24 UTC,1,,,,,,,2024-07-18,Lost Horse,LoHo6,3,A,6 m,,,no,no,no,22defa81-3110-4e4b-9098-088204774c7a,,https://web.fulcrumapp.com/photos/view?photos=22defa81-3110-4e4b-9098-088204774c7a,,,,,
2f370698-9b52-42d6-883c-ed507839be1f,2024-07-18 23:44:07 UTC,2024-07-18 23:50:13 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-19 18:39:34 UTC,2024-07-19 18:39:34 UTC,1,,,,,,,2024-07-18,Lost Horse,LoHo6,3,A,9 m,,,no,no,no,3a5044c0-9bea-4ae0-a470-64cbb71c8ee5,,https://web.fulcrumapp.com/photos/view?photos=3a5044c0-9bea-4ae0-a470-64cbb71c8ee5,,,,,
224d3aa9-61eb-4cb5-9c2b-5c722674097c,2024-07-18 23:50:14 UTC,2024-07-18 23:57:22 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-19 18:39:35 UTC,2024-07-19 18:39:35 UTC,1,,,,,,,2024-07-18,Lost Horse,LoHo6,3,B,3 m,,,no,no,no,22526de1-40d0-4832-ab81-cbb14acce352,,https://web.fulcrumapp.com/photos/view?photos=22526de1-40d0-4832-ab81-cbb14acce352,,,,,
e819693e-ac68-45f7-94ab-06f20491f9d2,2024-07-18 23:57:23 UTC,2024-07-19 00:03:54 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-19 18:39:35 UTC,2024-07-19 18:39:35 UTC,1,,,,,,,2024-07-18,Lost Horse,LoHo6,3,B,6 m,,,no,no,no,48b55939-9430-4dfe-a6ba-b0aa37e08182,,https://web.fulcrumapp.com/photos/view?photos=48b55939-9430-4dfe-a6ba-b0aa37e08182,,,,,
70230ebe-9be1-4cc9-a296-029b98e8e665,2024-07-19 00:03:55 UTC,2024-07-19 00:11:24 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-19 18:39:36 UTC,2024-07-19 18:39:36 UTC,1,,,,,,,2024-07-18,Lost Horse,LoHo6,3,B,9 m,,,no,no,no,375dfc04-be8d-48ed-ae3a-659efad3a0a8,,https://web.fulcrumapp.com/photos/view?photos=375dfc04-be8d-48ed-ae3a-659efad3a0a8,,,,,
01efa7eb-4c1b-48d7-bc5c-4d753f94bbc4,2024-07-19 00:11:26 UTC,2024-07-19 00:19:31 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-19 18:39:37 UTC,2024-07-19 18:39:37 UTC,1,,,,,,,2024-07-18,Lost Horse,LoHo6,3,C,3 m,,,no,no,no,03ee7bc5-7b72-4e19-8f45-4a9c536b9655,,https://web.fulcrumapp.com/photos/view?photos=03ee7bc5-7b72-4e19-8f45-4a9c536b9655,,,,,
33701195-f4e8-4965-a19a-ffdd366ae7db,2024-07-19 00:19:33 UTC,2024-07-19 00:26:58 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-19 18:39:38 UTC,2024-07-19 18:39:38 UTC,1,,,,,,,2024-07-18,Lost Horse,LoHo6,3,C,6 m,,,no,no,no,ad696ec9-b4eb-4784-a3be-3d7c71be8d80,,https://web.fulcrumapp.com/photos/view?photos=ad696ec9-b4eb-4784-a3be-3d7c71be8d80,,,,,
86483261-8369-48d9-9a50-3a2758f7c472,2024-07-19 00:26:59 UTC,2024-07-19 00:33:47 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-19 18:39:39 UTC,2024-07-19 18:39:39 UTC,1,,,,,,,2024-07-18,Lost Horse,LoHo6,3,C,9 m,,,no,no,no,9541f0db-4e5c-4149-b20a-7c448745d89c,,https://web.fulcrumapp.com/photos/view?photos=9541f0db-4e5c-4149-b20a-7c448745d89c,,,,,
322613cb-c441-4c04-9d2b-3ce2d04f3609,2024-07-19 00:33:48 UTC,2024-07-19 00:41:21 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-19 18:39:40 UTC,2024-07-19 18:39:40 UTC,1,,,,,,,2024-07-18,Lost Horse,LoHo6,3,A,3 m,,,no,no,no,628871d5-cbd1-4489-92d3-bf31237a6e26,,https://web.fulcrumapp.com/photos/view?photos=628871d5-cbd1-4489-92d3-bf31237a6e26,,,,,
9fe13dd6-c98c-4545-aaa2-70c5ee02875a,2024-07-23 22:07:33 UTC,2024-08-30 19:28:56 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-24 03:25:06 UTC,2024-08-30 19:28:58 UTC,2,,,,,,,2024-07-23,Hess Creek,HeCr6,1,A,3 m,,,yes,no,no,5a217970-d173-4e2f-91b1-7bf83fd66970,,https://web.fulcrumapp.com/photos/view?photos=5a217970-d173-4e2f-91b1-7bf83fd66970,,,,,
b0110be9-cb3e-4ee2-8865-88efffb55085,2024-07-23 22:15:31 UTC,2024-07-23 22:22:10 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-24 03:25:08 UTC,2024-07-24 03:25:08 UTC,1,,,,,,,2024-07-23,Hess Creek,HeCr6,1,A,6 m,,,yes,no,no,37e790d4-2d46-4bfa-9f5d-56fbf86af32a,,https://web.fulcrumapp.com/photos/view?photos=37e790d4-2d46-4bfa-9f5d-56fbf86af32a,,,,,
1101beb4-4ee0-4cee-a1cf-5a455690eff1,2024-07-23 22:22:48 UTC,2024-07-23 22:28:35 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-24 03:25:09 UTC,2024-07-24 03:25:09 UTC,1,,,,,,,2024-07-23,Hess Creek,HeCr6,1,A,9 m,,,yes,no,no,0042b431-598c-4651-a42d-883bb7c6fcdb,,https://web.fulcrumapp.com/photos/view?photos=0042b431-598c-4651-a42d-883bb7c6fcdb,,,,,
884d5829-f07a-4e21-99ac-a19b150b9553,2024-07-23 22:29:26 UTC,2024-07-23 22:37:02 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-24 03:25:10 UTC,2024-07-24 03:25:10 UTC,1,,,,,,,2024-07-23,Hess Creek,HeCr6,1,B,3 m,,,yes,no,no,0c92280f-ba7d-4d7b-a129-d758aeb7151c,,https://web.fulcrumapp.com/photos/view?photos=0c92280f-ba7d-4d7b-a129-d758aeb7151c,,,,,
30d29f71-57c8-4b0c-a18f-7b079e543a2d,2024-07-23 22:37:03 UTC,2024-07-23 22:45:23 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-24 03:25:10 UTC,2024-07-24 03:25:10 UTC,1,,,,,,,2024-07-23,Hess Creek,HeCr6,1,B,6 m,,,yes,no,no,ac1980eb-1319-47da-857b-47e4bd97cecc,,https://web.fulcrumapp.com/photos/view?photos=ac1980eb-1319-47da-857b-47e4bd97cecc,,,,,
d77e759f-2d13-4788-afff-2965bc8d3c77,2024-07-23 22:55:34 UTC,2024-07-23 23:03:46 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-24 03:25:13 UTC,2024-07-24 03:25:13 UTC,1,,,,,,,2024-07-23,Hess Creek,HeCr6,1,B,9 m,,,yes,no,no,"20028f03-5881-44d9-a621-d8611d6ad4bf,5166f528-d3e2-4caa-9c62-4b3bf490e2e6",",",https://web.fulcrumapp.com/photos/view?photos=20028f03-5881-44d9-a621-d8611d6ad4bf%2C5166f528-d3e2-4caa-9c62-4b3bf490e2e6,,,,,
185a6897-084e-49ac-bf5e-127cdab81d74,2024-07-23 23:04:40 UTC,2024-07-23 23:13:47 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-24 03:25:14 UTC,2024-07-24 03:25:14 UTC,1,,,,,,,2024-07-23,Hess Creek,HeCr6,1,C,3 m,,,yes,no,no,0be200a4-936c-4dc5-8b32-7be7d04bad98,,https://web.fulcrumapp.com/photos/view?photos=0be200a4-936c-4dc5-8b32-7be7d04bad98,,,,,
f4846e88-4108-43bb-88ba-6f0639d770a5,2024-07-23 01:30:15 UTC,2024-07-23 02:00:15 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-24 03:26:29 UTC,2024-07-24 03:26:29 UTC,1,,,,,,,2024-07-22,Hess creek,HeCr3,4,C,9 m,,,yes,no,no,2d4191db-949e-4c77-9d95-c23946bf3570,,https://web.fulcrumapp.com/photos/view?photos=2d4191db-949e-4c77-9d95-c23946bf3570,,,,,
3da66857-cecf-49db-84d9-507c8c1c48ba,2024-07-23 01:49:22 UTC,2024-07-23 02:05:38 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-24 03:26:30 UTC,2024-07-24 03:26:30 UTC,1,,,,,,,2024-07-22,Shovel creek,ShCr6,4,C,6 m,,,yes,no,yes,e4606ded-9b63-410a-8b69-2a99b04d2ed0,,https://web.fulcrumapp.com/photos/view?photos=e4606ded-9b63-410a-8b69-2a99b04d2ed0,,,,,
8cf97ed9-f005-41ea-878d-022b24b4d846,2024-07-23 18:09:28 UTC,2024-07-23 18:26:44 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-24 03:26:31 UTC,2024-07-24 03:26:31 UTC,1,,,,,,,2024-07-23,Hess Creek,HeCr4,4,C,9 m,,,yes,no,no,9b95b78a-9109-4c31-999e-493b28dc0e23,,https://web.fulcrumapp.com/photos/view?photos=9b95b78a-9109-4c31-999e-493b28dc0e23,,,,,
94ef6895-e8f2-416d-8c06-a91d85971bd4,2024-07-23 18:26:57 UTC,2024-07-23 18:37:14 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-24 03:26:32 UTC,2024-07-24 03:26:32 UTC,1,,,,,,,2024-07-23,Hess Creek,HeCr4,4,C,6 m,,,yes,no,no,1cdbeec2-1df7-4e9f-8ccc-61c4a203078d,,https://web.fulcrumapp.com/photos/view?photos=1cdbeec2-1df7-4e9f-8ccc-61c4a203078d,,,,,
6c9dc177-1cbb-48a1-ad72-e1beea3b5ad8,2024-07-23 20:24:56 UTC,2024-07-23 20:33:56 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-24 03:26:33 UTC,2024-07-24 03:26:33 UTC,1,,,,,,,2024-07-23,Hess Creek,HeCr5,4,C,9 m,,,yes,no,no,fec7447d-d073-430e-86ba-3d3427289e2d,,https://web.fulcrumapp.com/photos/view?photos=fec7447d-d073-430e-86ba-3d3427289e2d,,,,,
fc5918fe-948a-4eeb-9fa2-245a9232952a,2024-07-23 20:34:24 UTC,2024-07-23 20:46:32 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-24 03:26:34 UTC,2024-07-24 03:26:34 UTC,1,,,,,,,2024-07-23,Hess Creek,HeCr5,4,C,6 m,,,yes,no,yes,4db596f2-8b47-4a91-8b8e-4fe55e2a61e4,,https://web.fulcrumapp.com/photos/view?photos=4db596f2-8b47-4a91-8b8e-4fe55e2a61e4,,,,,
474af61c-5ad9-40d5-84f9-8192ee73e009,2024-07-23 20:56:44 UTC,2024-07-23 21:05:08 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-24 03:26:35 UTC,2024-07-24 03:26:35 UTC,1,,,,,,,2024-07-23,Hess Creek,HeCr5,4,C,3 m,,,yes,no,yes,915d830e-8c9a-42f1-b4cf-49c01eaea128,,https://web.fulcrumapp.com/photos/view?photos=915d830e-8c9a-42f1-b4cf-49c01eaea128,,,,,
a85d94f6-34e0-43ff-bb5d-2d662a51f199,2024-07-22 19:25:21 UTC,2024-07-22 19:31:38 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-24 03:26:59 UTC,2024-07-24 03:26:59 UTC,1,,,,,,,2024-07-22,Hess Creek,HeCr1,3,A,3 m,,,no,no,no,45c01fe6-94db-49ba-a081-3dd1c833f762,,https://web.fulcrumapp.com/photos/view?photos=45c01fe6-94db-49ba-a081-3dd1c833f762,,,,,
13e46bff-ff8d-4b5d-8173-00c6842ada52,2024-07-22 19:31:40 UTC,2024-07-22 19:41:52 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-24 03:27:00 UTC,2024-07-24 03:27:00 UTC,1,,,,,,,2024-07-22,Hess Creek,HeCr1,3,A,6 m,,,no,no,yes,9f842cde-de94-49ce-89c5-8f3345de6905,,https://web.fulcrumapp.com/photos/view?photos=9f842cde-de94-49ce-89c5-8f3345de6905,,,,,
76f9676b-d6fa-4faf-82e2-f4570646998e,2024-07-22 19:43:01 UTC,2024-07-22 19:48:21 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-24 03:27:00 UTC,2024-07-24 03:27:00 UTC,1,,,,,,,2024-07-22,Hess Creek,HeCr1,3,A,9 m,,,no,no,no,258200ad-2748-48b8-ab65-f79dac32b2ee,,https://web.fulcrumapp.com/photos/view?photos=258200ad-2748-48b8-ab65-f79dac32b2ee,,,,,
2773d7ae-b7e9-4100-b520-9adeef343769,2024-07-22 19:48:22 UTC,2024-07-22 20:00:48 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-24 03:27:01 UTC,2024-07-24 03:27:01 UTC,1,,,,,,,2024-07-22,Hess Creek,HeCr1,3,B,3 m,,,yes,no,no,dff4e9bb-09b9-421b-8c69-9293f241d323,,https://web.fulcrumapp.com/photos/view?photos=dff4e9bb-09b9-421b-8c69-9293f241d323,,,,,
eda5d3b3-b1a7-4aee-b42b-e42a725ac3dd,2024-07-22 20:01:58 UTC,2024-07-22 20:06:42 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-24 03:27:02 UTC,2024-07-24 03:27:02 UTC,1,,,,,,,2024-07-22,Hess Creek,HeCr1,3,B,6 m,,,no,no,no,a68bc868-5c44-42d0-849f-1e23ededfd1b,,https://web.fulcrumapp.com/photos/view?photos=a68bc868-5c44-42d0-849f-1e23ededfd1b,,,,,
8bf91080-f2e1-426e-8be7-aa3a6e8c7735,2024-07-22 20:06:43 UTC,2024-07-22 20:16:45 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-24 03:27:03 UTC,2024-07-24 03:27:03 UTC,1,,,,,,,2024-07-22,Hess Creek,HeCr1,3,B,9 m,,,yes,no,yes,f4fa2e20-ab80-417b-8f66-be1727358fe2,,https://web.fulcrumapp.com/photos/view?photos=f4fa2e20-ab80-417b-8f66-be1727358fe2,,,,,
09fc1387-555d-4107-89f2-d9352a5407cb,2024-07-22 20:16:46 UTC,2024-07-22 20:25:05 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-24 03:27:03 UTC,2024-07-24 03:27:03 UTC,1,,,,,,,2024-07-22,Hess Creek,HeCr1,3,C,3 m,,,no,no,no,3d0a51d6-6f16-4c6a-bb3f-84fc33fc6ceb,,https://web.fulcrumapp.com/photos/view?photos=3d0a51d6-6f16-4c6a-bb3f-84fc33fc6ceb,,,,,
9d08a868-b40b-4537-801d-7367d07f687d,2024-07-22 20:25:06 UTC,2024-07-22 20:32:01 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-24 03:27:04 UTC,2024-07-24 03:27:04 UTC,1,,,,,,,2024-07-22,Hess Creek,HeCr1,3,C,6 m,,,no,no,no,f1b902fb-f79b-4cab-b266-0f376cee247c,,https://web.fulcrumapp.com/photos/view?photos=f1b902fb-f79b-4cab-b266-0f376cee247c,,,,,
71af02d8-7a4b-46b2-a661-93f6d683a0de,2024-07-22 20:32:02 UTC,2024-07-22 20:39:16 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-24 03:27:05 UTC,2024-07-24 03:27:05 UTC,1,,,,,,,2024-07-22,Hess Creek,HeCr1,3,C,9 m,,,no,no,no,e0ad1f4f-e935-441d-be29-95c0e40167df,,https://web.fulcrumapp.com/photos/view?photos=e0ad1f4f-e935-441d-be29-95c0e40167df,,,,,
a7c0c58a-e704-407b-a54d-0a28d0c40928,2024-07-23 00:21:39 UTC,2024-07-23 00:38:37 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-24 03:27:07 UTC,2024-07-24 03:27:07 UTC,1,,,,,,,2024-07-22,Hess Creek,HeCr3,3,A,3 m,,,yes,no,yes,"198595c9-8d18-4b45-a851-666cd921ace1,2420a955-a9f0-461c-b518-59439ea80239",",",https://web.fulcrumapp.com/photos/view?photos=198595c9-8d18-4b45-a851-666cd921ace1%2C2420a955-a9f0-461c-b518-59439ea80239,,,,,
75c728bb-3d5e-43a7-93f2-1bc405bbf04f,2024-07-22 22:01:23 UTC,2024-07-23 00:41:23 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-24 03:27:08 UTC,2024-07-24 03:27:08 UTC,1,,,,,,,2024-07-22,Hess Creek,HeCr2,3,A,3 m,,,yes,no,no,c18f2bdf-6d40-402e-b012-47a45813add7,,https://web.fulcrumapp.com/photos/view?photos=c18f2bdf-6d40-402e-b012-47a45813add7,,,,,
46d05d32-dfb6-45cd-b517-c4dab84be5aa,2024-07-22 22:10:20 UTC,2024-07-23 00:41:41 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-24 03:27:10 UTC,2024-07-24 03:27:10 UTC,1,,,,,,,2024-07-22,Hess Creek,HeCr2,3,A,6 m,,,yes,no,yes,687ded11-3e39-4664-8af3-19d6e585c312,,https://web.fulcrumapp.com/photos/view?photos=687ded11-3e39-4664-8af3-19d6e585c312,,,,,
88c40fb2-0ce7-4ddf-945a-3d0d44042e23,2024-07-22 22:29:19 UTC,2024-07-23 00:41:50 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-24 03:27:11 UTC,2024-07-24 03:27:11 UTC,1,,,,,,,2024-07-22,Hess Creek,HeCr2,3,A,9 m,,,no,no,no,e690b8ce-75fa-4b27-a5e7-74029d61cce0,,https://web.fulcrumapp.com/photos/view?photos=e690b8ce-75fa-4b27-a5e7-74029d61cce0,,,,,
dfa5e6ec-8f14-489e-a4ee-c2d197d4e748,2024-07-22 22:35:55 UTC,2024-07-23 00:41:57 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-24 03:27:12 UTC,2024-07-24 03:27:12 UTC,1,,,,,,,2024-07-22,Hess Creek,HeCr2,3,B,3 m,,,yes,no,no,92721488-878a-4201-a523-97a46eb81790,,https://web.fulcrumapp.com/photos/view?photos=92721488-878a-4201-a523-97a46eb81790,,,,,
568327e4-1030-4faf-b08e-98936bd0d499,2024-07-22 22:52:16 UTC,2024-07-23 00:42:03 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-24 03:27:13 UTC,2024-07-24 03:27:13 UTC,1,,,,,,,2024-07-22,Hess Creek,HeCr2,3,B,9 m,,,yes,no,no,41c10e33-39b7-4b4c-95ff-eb34ebafbe0e,,https://web.fulcrumapp.com/photos/view?photos=41c10e33-39b7-4b4c-95ff-eb34ebafbe0e,,,,,
