fulcrum_id,fulcrum_parent_id,fulcrum_record_id,version,latitude,longitude,geometry,created_at,updated_at,created_by,updated_by,ground_cover_type,ground_cover_type_other,ground_percent_cover,total_ground_cover,ground_cover_notes
77d67b75-f3a1-4e06-b792-bdad2efc1e63,7afada16-78c6-4296-ac69-1eca6406a2a0,7afada16-78c6-4296-ac69-1eca6406a2a0,1,64.86027104214467,-146.4603065243393,POINT (-146.4603065243393 64.86027104214467),2024-07-30 18:05:02 UTC,2024-07-30 18:07:29 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Polytrichum,,16,102,
280df4f9-2a02-41e0-9623-f84994692d11,7afada16-78c6-4296-ac69-1eca6406a2a0,7afada16-78c6-4296-ac69-1eca6406a2a0,1,64.86026643889336,-146.46034805604376,POINT (-146.46034805604376 64.86026643889336),2024-07-30 18:07:00 UTC,2024-07-30 18:07:47 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Organic,,59.9,100,
22e89aa7-ca20-422d-972c-b0f98fa136b5,532f011c-cf47-4f18-963b-f01f46202f8c,532f011c-cf47-4f18-963b-f01f46202f8c,1,64.86032992225171,-146.46019997879907,POINT (-146.46019997879907 64.86032992225171),2024-07-30 18:21:47 UTC,2024-07-30 18:21:59 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Rock,,0.1,0.1,
10b1ab85-6433-4e0e-a0dd-c49a69dd436d,532f011c-cf47-4f18-963b-f01f46202f8c,532f011c-cf47-4f18-963b-f01f46202f8c,1,64.86032691832244,-146.46019927945926,POINT (-146.46019927945926 64.86032691832244),2024-07-30 18:22:00 UTC,2024-07-30 18:22:08 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Mushroom,,0.1,0.2,
d207066a-101e-411f-b32c-9cb8eca400bb,532f011c-cf47-4f18-963b-f01f46202f8c,532f011c-cf47-4f18-963b-f01f46202f8c,1,64.86032876940004,-146.46019079331938,POINT (-146.46019079331938 64.86032876940004),2024-07-30 18:22:09 UTC,2024-07-30 18:22:24 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Coarse Woody Debris,,3,3.2,
6df38da5-7513-4164-bbbe-271d269e2a8c,532f011c-cf47-4f18-963b-f01f46202f8c,532f011c-cf47-4f18-963b-f01f46202f8c,1,64.86032938766687,-146.46019647568107,POINT (-146.46019647568107 64.86032938766687),2024-07-30 18:22:25 UTC,2024-07-30 18:22:44 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Fine Woody Debris,,1,4.2,
a76ad20b-9341-403f-8430-219bdf028e63,532f011c-cf47-4f18-963b-f01f46202f8c,532f011c-cf47-4f18-963b-f01f46202f8c,1,64.86031942600091,-146.46019420991004,POINT (-146.46019420991004 64.86031942600091),2024-07-30 18:22:44 UTC,2024-07-30 18:25:25 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Litter,,4,18.3,Fireweed stem litter
cbb35102-88b7-402a-84be-6a93e82fff20,532f011c-cf47-4f18-963b-f01f46202f8c,532f011c-cf47-4f18-963b-f01f46202f8c,1,64.86032419985324,-146.46020338024036,POINT (-146.46020338024036 64.86032419985324),2024-07-30 18:23:18 UTC,2024-07-30 18:25:16 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Ceratodon purpureus,,4,17.3,
c130c715-00d5-4ebf-9e0e-3fc6268f2af9,532f011c-cf47-4f18-963b-f01f46202f8c,532f011c-cf47-4f18-963b-f01f46202f8c,1,64.86032163570292,-146.46019252744506,POINT (-146.46019252744506 64.86032163570292),2024-07-30 18:23:47 UTC,2024-07-30 18:24:49 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Foliose Lichen,,1,14.4,
00aac220-ec9b-4c13-b1a9-e54bd398f6b0,532f011c-cf47-4f18-963b-f01f46202f8c,532f011c-cf47-4f18-963b-f01f46202f8c,1,64.86032797582185,-146.46019344591826,POINT (-146.46019344591826 64.86032797582185),2024-07-30 18:23:59 UTC,2024-07-30 18:24:08 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Crustose Lichen,,0.1,11.4,
98c15da5-d8bb-4ed3-bcf6-0bb87aa7e0f7,532f011c-cf47-4f18-963b-f01f46202f8c,532f011c-cf47-4f18-963b-f01f46202f8c,1,64.8603219385215,-146.4601823064135,POINT (-146.4601823064135 64.8603219385215),2024-07-30 18:24:09 UTC,2024-07-30 18:24:42 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Marchantia polymorpha,,3,14.4,
e13c1e50-7102-4195-ab34-157a7dbda413,532f011c-cf47-4f18-963b-f01f46202f8c,532f011c-cf47-4f18-963b-f01f46202f8c,1,64.86032935616257,-146.46019830713735,POINT (-146.46019830713735 64.86032935616257),2024-07-30 18:24:50 UTC,2024-07-30 18:25:01 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Organic,,2,17.3,
10ac1f1f-20b2-429f-9655-b257fa05df39,532f011c-cf47-4f18-963b-f01f46202f8c,532f011c-cf47-4f18-963b-f01f46202f8c,1,64.86032197187059,-146.46020083362623,POINT (-146.46020083362623 64.86032197187059),2024-07-30 18:25:28 UTC,2024-07-30 18:25:38 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Polytrichum,,81.7,100,
598aabd4-419c-4845-85b0-65cb2c22d05f,353195f7-e7ff-4137-a8ab-935387b91a53,353195f7-e7ff-4137-a8ab-935387b91a53,1,64.86039195894189,-146.46010141611498,POINT (-146.46010141611498 64.86039195894189),2024-07-30 18:39:31 UTC,2024-07-30 18:39:38 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Mineral ,,0.1,0.1,
0441d9a2-e2e5-4fd9-bf0b-770dc6789ee6,353195f7-e7ff-4137-a8ab-935387b91a53,353195f7-e7ff-4137-a8ab-935387b91a53,1,64.86039189209478,-146.46011552014284,POINT (-146.46011552014284 64.86039189209478),2024-07-30 18:39:41 UTC,2024-07-30 18:40:19 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Litter,,5,5.1,Half Salix half fireweed stem
23932889-ad3d-4896-91ff-e474aadd0b98,353195f7-e7ff-4137-a8ab-935387b91a53,353195f7-e7ff-4137-a8ab-935387b91a53,1,64.86038305455922,-146.46006741732666,POINT (-146.46006741732666 64.86038305455922),2024-07-30 18:40:20 UTC,2024-07-30 18:40:39 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Foliose Lichen,,0.1,5.2,
efc6ef56-1862-43c5-aeb6-68593194bc36,353195f7-e7ff-4137-a8ab-935387b91a53,353195f7-e7ff-4137-a8ab-935387b91a53,1,64.86039128541533,-146.4601044021949,POINT (-146.4601044021949 64.86039128541533),2024-07-30 18:40:40 UTC,2024-07-30 18:41:01 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Fine Woody Debris,,5,10.2,
42f5baf5-c2a9-4aa3-ade0-d52da888b874,353195f7-e7ff-4137-a8ab-935387b91a53,353195f7-e7ff-4137-a8ab-935387b91a53,1,64.86040056320812,-146.4601035877546,POINT (-146.4601035877546 64.86040056320812),2024-07-30 18:41:02 UTC,2024-07-30 18:41:18 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Coarse Woody Debris,,7,17.2,
d09f4aab-5a90-4114-9922-e6c0d2d75098,353195f7-e7ff-4137-a8ab-935387b91a53,353195f7-e7ff-4137-a8ab-935387b91a53,1,64.86039440031223,-146.46010770728012,POINT (-146.46010770728012 64.86039440031223),2024-07-30 18:41:21 UTC,2024-07-30 18:41:28 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Mushroom,,0.1,17.3,
6da58862-521e-4285-abaa-355083dec6ca,353195f7-e7ff-4137-a8ab-935387b91a53,353195f7-e7ff-4137-a8ab-935387b91a53,1,64.86039098632163,-146.46010015487732,POINT (-146.46010015487732 64.86039098632163),2024-07-30 18:41:30 UTC,2024-07-30 18:41:44 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Organic,,2,19.3,
6213fc49-8380-47e6-82c8-bf598f94a730,353195f7-e7ff-4137-a8ab-935387b91a53,353195f7-e7ff-4137-a8ab-935387b91a53,1,64.86039565346127,-146.46010414855076,POINT (-146.46010414855076 64.86039565346127),2024-07-30 18:41:45 UTC,2024-07-30 18:42:02 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Marchantia polymorpha,,0.1,19.4,
d33cf415-e17a-4ad7-b5cb-4aba4e88a0c9,353195f7-e7ff-4137-a8ab-935387b91a53,353195f7-e7ff-4137-a8ab-935387b91a53,1,64.86039388371495,-146.46010519592207,POINT (-146.46010519592207 64.86039388371495),2024-07-30 18:42:03 UTC,2024-07-30 18:42:19 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Ceratodon purpureus,,6,25.4,
ba2d917b-6dfc-4d5a-ad1a-113d2ba9d223,353195f7-e7ff-4137-a8ab-935387b91a53,353195f7-e7ff-4137-a8ab-935387b91a53,1,64.86039330412945,-146.4601017529479,POINT (-146.4601017529479 64.86039330412945),2024-07-30 18:42:20 UTC,2024-07-30 18:42:29 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Polytrichum,,74.6,100,
87d0d47b-75db-493f-baa0-488a30d75bae,0ef80f3f-ef83-43fc-924b-6ff6e8e6fff4,0ef80f3f-ef83-43fc-924b-6ff6e8e6fff4,1,64.8603975857748,-146.46008009734928,POINT (-146.46008009734928 64.8603975857748),2024-07-30 18:54:07 UTC,2024-07-30 18:58:40 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Ceratodon purpureus,,10,103,
c7f3d850-cd6e-41ea-9ac4-c5a4b9d213e6,0ef80f3f-ef83-43fc-924b-6ff6e8e6fff4,0ef80f3f-ef83-43fc-924b-6ff6e8e6fff4,1,64.86038841990674,-146.4600937282391,POINT (-146.4600937282391 64.86038841990674),2024-07-30 18:54:28 UTC,2024-07-30 18:56:55 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Organic,,6,30.2,
4025aebe-2917-4f25-bc08-5c6651b2ed81,0ef80f3f-ef83-43fc-924b-6ff6e8e6fff4,0ef80f3f-ef83-43fc-924b-6ff6e8e6fff4,1,64.86039638552984,-146.46008187656085,POINT (-146.46008187656085 64.86039638552984),2024-07-30 18:54:44 UTC,2024-07-30 18:55:01 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Grass Litter,,0.1,11.1,Carex
9cdd951b-66f6-46c9-8cf6-6df6f62e6fa7,0ef80f3f-ef83-43fc-924b-6ff6e8e6fff4,0ef80f3f-ef83-43fc-924b-6ff6e8e6fff4,1,64.86039739247975,-146.46006583938552,POINT (-146.46006583938552 64.86039739247975),2024-07-30 18:55:03 UTC,2024-07-30 18:55:15 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Mushroom,,0.1,11.2,
378a5305-1a95-431e-9352-bd1434efefe8,0ef80f3f-ef83-43fc-924b-6ff6e8e6fff4,0ef80f3f-ef83-43fc-924b-6ff6e8e6fff4,1,64.8604024761418,-146.4600803501056,POINT (-146.4600803501056 64.8604024761418),2024-07-30 18:55:16 UTC,2024-07-30 18:55:34 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Coarse Woody Debris,,4,15.2,
5e04bebe-9b68-406b-b3b9-9e4f3d06b367,0ef80f3f-ef83-43fc-924b-6ff6e8e6fff4,0ef80f3f-ef83-43fc-924b-6ff6e8e6fff4,1,64.86039468581262,-146.46007985943655,POINT (-146.46007985943655 64.86039468581262),2024-07-30 18:55:35 UTC,2024-07-30 18:58:33 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Fine Woody Debris,,3,100,
7bec96fd-9282-44c6-a925-173c10a38049,0ef80f3f-ef83-43fc-924b-6ff6e8e6fff4,0ef80f3f-ef83-43fc-924b-6ff6e8e6fff4,1,64.86040291731123,-146.4600655697201,POINT (-146.4600655697201 64.86040291731123),2024-07-30 18:55:47 UTC,2024-07-30 18:57:05 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Polytrichum,,12,32.2,
57dbb52c-6075-4980-b599-d0292bc8dfed,0ef80f3f-ef83-43fc-924b-6ff6e8e6fff4,0ef80f3f-ef83-43fc-924b-6ff6e8e6fff4,1,64.86040195410133,-146.4600660476774,POINT (-146.4600660476774 64.86040195410133),2024-07-30 18:57:07 UTC,2024-07-30 19:01:06 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Litter,,64.8,100,
b01772f8-b185-42a9-9153-b48725ab5e71,b2358125-8650-4ca6-b6a2-faf382d6179b,b2358125-8650-4ca6-b6a2-faf382d6179b,1,64.86030388544604,-146.4602616835823,POINT (-146.4602616835823 64.86030388544604),2024-07-30 19:12:35 UTC,2024-07-30 19:18:37 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Ceratodon purpureus,,3,100,
2aacf47d-6fed-4cbd-8f98-2cc1189a9b85,b2358125-8650-4ca6-b6a2-faf382d6179b,b2358125-8650-4ca6-b6a2-faf382d6179b,1,64.86031433903062,-146.46027451167444,POINT (-146.46027451167444 64.86031433903062),2024-07-30 19:12:52 UTC,2024-07-30 19:18:45 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Organic,,1,99,
8e777c1c-852c-4bb8-a783-3ebdc91712ba,b2358125-8650-4ca6-b6a2-faf382d6179b,b2358125-8650-4ca6-b6a2-faf382d6179b,1,64.86030806746228,-146.46026371908627,POINT (-146.46026371908627 64.86030806746228),2024-07-30 19:13:10 UTC,2024-07-30 19:18:50 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Grass Litter,,5,99,
9229f01e-def8-403e-84ca-e4c39618da49,b2358125-8650-4ca6-b6a2-faf382d6179b,b2358125-8650-4ca6-b6a2-faf382d6179b,1,64.86031291341875,-146.46024475223348,POINT (-146.46024475223348 64.86031291341875),2024-07-30 19:13:28 UTC,2024-07-30 19:13:46 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Foliose Lichen,,0.1,12.1,
f48f3743-7482-40c6-978b-062e640c8c4e,b2358125-8650-4ca6-b6a2-faf382d6179b,b2358125-8650-4ca6-b6a2-faf382d6179b,1,64.86031234742592,-146.46026235820705,POINT (-146.46026235820705 64.86031234742592),2024-07-30 19:13:47 UTC,2024-07-30 19:18:55 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Litter,,2,99,
5f64425f-c9d6-4f51-b398-adbe8cecbf18,b2358125-8650-4ca6-b6a2-faf382d6179b,b2358125-8650-4ca6-b6a2-faf382d6179b,1,64.86031715824103,-146.46026221562406,POINT (-146.46026221562406 64.86031715824103),2024-07-30 19:14:13 UTC,2024-07-30 19:18:57 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Coarse Woody Debris,,10,99,
36cc7ea3-54a6-45ad-be76-3c8cdc0e8816,b2358125-8650-4ca6-b6a2-faf382d6179b,b2358125-8650-4ca6-b6a2-faf382d6179b,1,64.86030929546423,-146.46023903997195,POINT (-146.46023903997195 64.86030929546423),2024-07-30 19:15:06 UTC,2024-07-30 19:19:01 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Fine Woody Debris,,0.1,99,
84258e13-a0a0-4b00-a803-3a1d9e59e46e,b2358125-8650-4ca6-b6a2-faf382d6179b,b2358125-8650-4ca6-b6a2-faf382d6179b,1,64.8603095129691,-146.46024666918498,POINT (-146.46024666918498 64.8603095129691),2024-07-30 19:15:27 UTC,2024-07-30 19:19:08 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Polytrichum,,78.7,99,
bb5cf0ab-9173-48a8-9bd7-8a443e577d03,b2358125-8650-4ca6-b6a2-faf382d6179b,b2358125-8650-4ca6-b6a2-faf382d6179b,1,64.86031547341747,-146.4602324170207,POINT (-146.4602324170207 64.86031547341747),2024-07-30 19:18:17 UTC,2024-07-30 19:18:24 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Marchantia polymorpha,,0.1,100.1,
fb4fdebb-b8be-465e-ac39-2004930cd2ca,e5918524-99b9-4f6e-bbdf-5b9bb58fbffc,e5918524-99b9-4f6e-bbdf-5b9bb58fbffc,1,64.85911464550018,-146.45406762659826,POINT (-146.45406762659826 64.85911464550018),2024-07-30 21:06:42 UTC,2024-07-30 21:07:07 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Litter,,2,2,
95663d7a-38e3-47ed-820f-78644cdf61bd,e5918524-99b9-4f6e-bbdf-5b9bb58fbffc,e5918524-99b9-4f6e-bbdf-5b9bb58fbffc,1,64.85911633467187,-146.45404733875927,POINT (-146.45404733875927 64.85911633467187),2024-07-30 21:07:08 UTC,2024-07-30 21:07:18 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Grass Litter,,0.1,2.1,
53452039-b583-4bfb-a3ac-df937dac8ff8,e5918524-99b9-4f6e-bbdf-5b9bb58fbffc,e5918524-99b9-4f6e-bbdf-5b9bb58fbffc,1,64.85911212576143,-146.45408882419355,POINT (-146.45408882419355 64.85911212576143),2024-07-30 21:07:19 UTC,2024-07-30 21:09:14 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Coarse Woody Debris,,7,18.1,
3d3f23ef-5976-42e7-8d1a-35db75c0a0b6,e5918524-99b9-4f6e-bbdf-5b9bb58fbffc,e5918524-99b9-4f6e-bbdf-5b9bb58fbffc,1,64.85909167500087,-146.45402215897195,POINT (-146.45402215897195 64.85909167500087),2024-07-30 21:07:35 UTC,2024-07-30 21:07:57 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Fine Woody Debris,,1,10.1,
36d1f7cd-bda5-42b8-b9df-43f716643e0c,e5918524-99b9-4f6e-bbdf-5b9bb58fbffc,e5918524-99b9-4f6e-bbdf-5b9bb58fbffc,1,64.85910412677282,-146.4540342753455,POINT (-146.4540342753455 64.85910412677282),2024-07-30 21:08:01 UTC,2024-07-30 21:09:04 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Ceratodon purpureus,,5,18.1,
4191ca5b-0d4d-436f-8082-bbb703f42bbc,e5918524-99b9-4f6e-bbdf-5b9bb58fbffc,e5918524-99b9-4f6e-bbdf-5b9bb58fbffc,1,64.8591270736417,-146.4540697896331,POINT (-146.4540697896331 64.8591270736417),2024-07-30 21:08:27 UTC,2024-07-30 21:08:38 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Burned Moss,,3,16.1,
ef7ad81e-abd8-4902-aac0-5600b00d30a3,e5918524-99b9-4f6e-bbdf-5b9bb58fbffc,e5918524-99b9-4f6e-bbdf-5b9bb58fbffc,1,64.85910932610786,-146.45404074631867,POINT (-146.45404074631867 64.85910932610786),2024-07-30 21:09:21 UTC,2024-07-30 21:09:32 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Polytrichum,,0.1,18.2,
13bb6908-b6b7-45a0-b96e-5776659093d1,e5918524-99b9-4f6e-bbdf-5b9bb58fbffc,e5918524-99b9-4f6e-bbdf-5b9bb58fbffc,1,64.85911562277336,-146.4540388626023,POINT (-146.4540388626023 64.85911562277336),2024-07-30 21:09:33 UTC,2024-07-30 21:09:40 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Organic,,81.8,100,
aae3d703-c169-4fa0-b664-e1042688f96a,0e64b103-f8cc-430b-b11b-4c678dad8d56,0e64b103-f8cc-430b-b11b-4c678dad8d56,1,64.85916792011274,-146.45404184460682,POINT (-146.45404184460682 64.85916792011274),2024-07-30 21:19:50 UTC,2024-07-30 21:25:06 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Ceratodon purpureus,,14,40,
542e36d8-952d-47e8-99eb-5fa9a32e3f03,0e64b103-f8cc-430b-b11b-4c678dad8d56,0e64b103-f8cc-430b-b11b-4c678dad8d56,1,64.85913799142702,-146.45405251884102,POINT (-146.45405251884102 64.85913799142702),2024-07-30 21:20:29 UTC,2024-07-30 21:20:46 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Coarse Woody Debris,,2,14,
419639ff-633c-49e8-a251-d12ebcfd46b7,0e64b103-f8cc-430b-b11b-4c678dad8d56,0e64b103-f8cc-430b-b11b-4c678dad8d56,1,64.85913836434763,-146.45404368275183,POINT (-146.45404368275183 64.85913836434763),2024-07-30 21:20:47 UTC,2024-07-30 21:24:19 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Fine Woody Debris,,1,39,
814940b5-bfe7-4f1d-82ea-a9e5ca69c302,0e64b103-f8cc-430b-b11b-4c678dad8d56,0e64b103-f8cc-430b-b11b-4c678dad8d56,1,64.8591463386449,-146.4540836349559,POINT (-146.4540836349559 64.8591463386449),2024-07-30 21:21:12 UTC,2024-07-30 21:23:42 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Litter,,4,34.1,
94182404-c689-4126-bcca-e19b4bcfc91d,0e64b103-f8cc-430b-b11b-4c678dad8d56,0e64b103-f8cc-430b-b11b-4c678dad8d56,1,64.85913526426488,-146.45408124607272,POINT (-146.45408124607272 64.85913526426488),2024-07-30 21:21:49 UTC,2024-07-30 21:25:23 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Grass Litter,,9,100,
58683e36-3f3c-45f7-8225-4b97fe6a1aea,0e64b103-f8cc-430b-b11b-4c678dad8d56,0e64b103-f8cc-430b-b11b-4c678dad8d56,1,64.85917626776009,-146.45405398087723,POINT (-146.45405398087723 64.85917626776009),2024-07-30 21:22:17 UTC,2024-07-30 21:25:09 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Organic,,9,40,
08d6d684-54c4-4b77-b882-3973242bf7be,0e64b103-f8cc-430b-b11b-4c678dad8d56,0e64b103-f8cc-430b-b11b-4c678dad8d56,1,64.85912914020247,-146.45406679607953,POINT (-146.45406679607953 64.85912914020247),2024-07-30 21:23:54 UTC,2024-07-30 21:24:44 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Burned Moss,,1,39,
7b162ce3-8ec5-4b28-a7f6-f242a8ec040c,0e64b103-f8cc-430b-b11b-4c678dad8d56,0e64b103-f8cc-430b-b11b-4c678dad8d56,1,64.85913988845589,-146.4540954653884,POINT (-146.4540954653884 64.85913988845589),2024-07-30 21:24:20 UTC,2024-07-30 21:25:21 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Polytrichum,,60,100,
9b8a66c2-d904-43fa-b45f-a156f6020fb0,1f0ca226-b8df-4505-8932-08c01e5fbbbc,1f0ca226-b8df-4505-8932-08c01e5fbbbc,1,64.85921225480729,-146.4541824255614,POINT (-146.4541824255614 64.85921225480729),2024-07-30 21:35:43 UTC,2024-07-30 21:35:59 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Polytrichum,,0.1,0.1,
8bcd88f8-cd7c-4c63-bfcd-fae791ee9d37,1f0ca226-b8df-4505-8932-08c01e5fbbbc,1f0ca226-b8df-4505-8932-08c01e5fbbbc,1,64.85920450583724,-146.45419726431592,POINT (-146.45419726431592 64.85920450583724),2024-07-30 21:36:01 UTC,2024-07-30 21:36:17 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Coarse Woody Debris,,3,3.1,
bb7d5dac-7178-4a06-b374-b324900c0a33,1f0ca226-b8df-4505-8932-08c01e5fbbbc,1f0ca226-b8df-4505-8932-08c01e5fbbbc,1,64.85919950764676,-146.45420197674315,POINT (-146.45420197674315 64.85919950764676),2024-07-30 21:36:18 UTC,2024-07-30 21:36:34 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Fine Woody Debris,,1,4.1,
198ab733-37a5-4c97-8eba-0cfd3a4a4452,1f0ca226-b8df-4505-8932-08c01e5fbbbc,1f0ca226-b8df-4505-8932-08c01e5fbbbc,1,64.85920385948799,-146.45420748697728,POINT (-146.45420748697728 64.85920385948799),2024-07-30 21:36:46 UTC,2024-07-30 21:36:58 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Sphagnum,,0.1,4.2,
8b8ea3d0-6170-4f9c-9a5c-87fb6b8bd581,1f0ca226-b8df-4505-8932-08c01e5fbbbc,1f0ca226-b8df-4505-8932-08c01e5fbbbc,1,64.85921187324608,-146.45419998193285,POINT (-146.45419998193285 64.85921187324608),2024-07-30 21:36:59 UTC,2024-07-30 21:37:36 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Litter,,4,8.2,
5c0bac49-e87f-41b5-b74d-062c6332c14e,1f0ca226-b8df-4505-8932-08c01e5fbbbc,1f0ca226-b8df-4505-8932-08c01e5fbbbc,1,64.85921790238851,-146.45421134970306,POINT (-146.45421134970306 64.85921790238851),2024-07-30 21:37:47 UTC,2024-07-30 21:38:17 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Foliose Lichen,,0.1,8.3,
50dd8dfc-42b0-4231-a60c-8163ef555b7b,1f0ca226-b8df-4505-8932-08c01e5fbbbc,1f0ca226-b8df-4505-8932-08c01e5fbbbc,1,64.85920671621228,-146.45412893752646,POINT (-146.45412893752646 64.85920671621228),2024-07-30 21:38:27 UTC,2024-07-30 21:39:08 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Grass Litter,,11,19.3,Carex
c306c09b-6991-48bd-8efb-230c9b6c1411,1f0ca226-b8df-4505-8932-08c01e5fbbbc,1f0ca226-b8df-4505-8932-08c01e5fbbbc,1,64.85920608706633,-146.4541699019802,POINT (-146.4541699019802 64.85920608706633),2024-07-30 21:39:10 UTC,2024-07-30 21:40:02 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Burned Lichen,,1,20.3,
c0d4e140-6e02-4ef9-9e97-91c0bfffedb8,1f0ca226-b8df-4505-8932-08c01e5fbbbc,1f0ca226-b8df-4505-8932-08c01e5fbbbc,1,64.85921427591873,-146.4541842877218,POINT (-146.4541842877218 64.85921427591873),2024-07-30 21:40:03 UTC,2024-07-30 21:40:20 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Burned Moss,,1,21.3,Sphag 
6ae83a46-9cd3-427b-8175-c7d4a568d58f,1f0ca226-b8df-4505-8932-08c01e5fbbbc,1f0ca226-b8df-4505-8932-08c01e5fbbbc,1,64.85920802476811,-146.4541858482998,POINT (-146.4541858482998 64.85920802476811),2024-07-30 21:40:32 UTC,2024-07-30 21:43:01 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Organic,,30,100,"Sphagnum, but too burned/decomposed to clearly see structure. Very intermixed with ceratadon."
539c1c2c-10a3-4d90-a92e-6d3159d487df,1f0ca226-b8df-4505-8932-08c01e5fbbbc,1f0ca226-b8df-4505-8932-08c01e5fbbbc,1,64.85919678237742,-146.45419089371782,POINT (-146.45419089371782 64.85919678237742),2024-07-30 21:42:29 UTC,2024-07-30 21:42:41 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Ceratodon purpureus,,48.7,100,
cc325d8e-9016-4cd1-b477-5a442586a27c,ad648964-d8cc-4451-abd7-83ed54059cb9,ad648964-d8cc-4451-abd7-83ed54059cb9,1,64.85927389429973,-146.45430845217643,POINT (-146.45430845217643 64.85927389429973),2024-07-30 21:51:58 UTC,2024-07-30 21:56:51 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Sphagnum,,3,28.2,
a78d1519-9e8b-4716-a83e-0342c8bda598,ad648964-d8cc-4451-abd7-83ed54059cb9,ad648964-d8cc-4451-abd7-83ed54059cb9,1,64.85928677491724,-146.45430303671455,POINT (-146.45430303671455 64.85928677491724),2024-07-30 21:52:42 UTC,2024-07-30 21:52:51 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Pleurozium,,1,13,
