fulcrum_id,fulcrum_parent_id,fulcrum_record_id,version,created_at,updated_at,created_by,updated_by,location,green_moss,depth1,org_hit,org_hit_other,thaw_d,thaw_hit,thaw_hit_other,ar_sol_depth1,ar_sol_hit,ar_sol_hit_other,ar_height1,ar_height2,ar_height3,collected,sample_id,smple_num,sample_depth1,sample_depth2,sample_width1,sample_width2,sample_length1,sample_length2,organic_notes,min_depth,m1_depth1,m1_depth2,m2_depth1,m2_depth_2,min_coregrab,mineral_notes,sample_photo,sample_photo_caption,sample_photo_url,general_notes
69b95eff-18f2-4608-ae8c-6ec7af84157a,8de2d89b-aa91-4df7-a8c3-7c9fa0f5a30a,8de2d89b-aa91-4df7-a8c3-7c9fa0f5a30a,1,2024-07-30 22:10:06 UTC,2024-07-30 22:13:12 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,6 m,,41,Rock,,101,>100cm,,9,Mineral,,10,23,,no,,,,,,,,,,,,,,,,,,,,
fc73bf3c-527f-458a-9a6a-55b459ef3208,2d106620-6697-4965-99f1-36e9ad31a4f5,2d106620-6697-4965-99f1-36e9ad31a4f5,1,2024-07-30 22:13:29 UTC,2024-07-30 22:30:01 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,3 m,,17,Mineral,,101,>100cm,,8,Mineral,,22,20,,yes,NuCr2C,,17,18,8,5,9.5,9,,,4,5,0,,,"Very top of m1 mixed with organic, no m2 sample because too rocky to core.",,,,0.1m off transect to avoid cwd
fae0f198-6895-421f-8dbd-f2894b81b3c2,2d106620-6697-4965-99f1-36e9ad31a4f5,2d106620-6697-4965-99f1-36e9ad31a4f5,1,2024-07-30 22:30:03 UTC,2024-07-30 22:34:21 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,6 m,,35,"Mineral,Rock",,14,>100cm,,101,"Mineral,Rock",,7,17,5,no,,,,,,,,,,,,,,,,,,,,
0f52e4bf-4a9f-4d9f-9532-8609c0ebcc1a,60632de2-6ff3-4ce6-ae19-1695b5f954cc,60632de2-6ff3-4ce6-ae19-1695b5f954cc,1,2024-07-31 00:29:10 UTC,2024-07-31 00:54:10 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,6 m,,6,Mineral,,53,Rock,,9,Mineral,,16,19,9.5,no,,,,,,,,,,,,,,,,,,,,AR SOL depth does not include green moss 
aa68db77-25cc-49e5-bc56-fce00ae360a4,60632de2-6ff3-4ce6-ae19-1695b5f954cc,60632de2-6ff3-4ce6-ae19-1695b5f954cc,1,2024-07-31 00:36:34 UTC,2024-07-31 00:51:32 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,3 m,,5,Mineral,,45,Rock,,2,Mineral,,18,16,11,yes,NuCr3C,,6,4,8,9,11,11,,,5,,5,,,,,,,
dc5acfa8-21ae-415a-938e-b4b579d05ff9,9d3a3fde-9a2f-41c2-a5c9-e8a0455cfae6,9d3a3fde-9a2f-41c2-a5c9-e8a0455cfae6,1,2024-07-31 00:17:32 UTC,2024-07-31 00:55:39 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,3 m,,7.5,Mineral,,60,Rock,,3,Mineral,,7.5,8,,yes,NuCr3B,,7,5,9,8,11,10,,,5,,5,,,,,,,"Depths include green moss (polytrichum) for sample, AR SOL depth does not include green moss"
56390b73-f9df-4f08-9198-4d75c587a597,9d3a3fde-9a2f-41c2-a5c9-e8a0455cfae6,9d3a3fde-9a2f-41c2-a5c9-e8a0455cfae6,1,2024-07-31 00:25:21 UTC,2024-07-31 00:54:50 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,6 m,,8,Mineral,,101,>100cm,,3.5,Mineral,,24,27,,no,,,,,,,,,,,,,,,,,,,,AR SOL depth does not include green moss
3ea835d8-028c-404a-bfdb-26d9abe1faef,8df73e55-6f7d-4f68-9dd7-16b753e0f620,8df73e55-6f7d-4f68-9dd7-16b753e0f620,1,2024-07-30 23:58:37 UTC,2024-07-31 00:57:35 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,3 m,,11,Mineral,,101,>100cm,,3.5,Mineral,,16,14,,yes,NuCr3A,,11,9,11,11.5,10,9.5,,,5,,5,,,,,,,"SOL depths include green moss (polytrichum) for sample, AR SOL depth does not include green moss"
26dde721-6739-49c8-961a-df63253f160b,8df73e55-6f7d-4f68-9dd7-16b753e0f620,8df73e55-6f7d-4f68-9dd7-16b753e0f620,1,2024-07-31 00:08:39 UTC,2024-07-31 00:57:00 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,6 m,,7,Mineral,,101,>100cm,,9,Mineral,,17.5,31,21,no,,,,,,,,,,,,,,,,,,,,AR SOL depth does not include green moss
b9b6dadb-2b5c-45e7-b792-3e2af08de751,113afc16-a988-44db-863b-180495e47f05,113afc16-a988-44db-863b-180495e47f05,1,2024-07-31 17:51:20 UTC,2024-07-31 18:19:33 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,3 m,,30,Mineral,,101,>100cm,,42,Mineral,,8,9,,yes,NuCr4A,,35,34,10,6,11.5,10,"Organic sample difficult to remove due to roots, bottom very crumbly",,5,,5,,,,,,,
fc01a7f8-d06d-4263-aa61-e4b115094bdd,113afc16-a988-44db-863b-180495e47f05,113afc16-a988-44db-863b-180495e47f05,1,2024-07-31 18:25:43 UTC,2024-07-31 18:30:35 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,6 m,,52,Mineral,,101,>100cm,,5,Mineral,,18,15,,no,,,,,,,,,,,,,,,,,,,,
5f345086-953f-423d-8c75-57cb69b46763,a7257b6d-0dea-400f-b6c3-42928e8998b4,a7257b6d-0dea-400f-b6c3-42928e8998b4,1,2024-07-31 18:30:55 UTC,2024-07-31 18:54:09 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,3 m,,18,Mineral,,101,>100cm,,13,Mineral,,23,30,35,yes,NuCr4B,,17,14,10,7,10,11,"Very crumbly bottom of sample, fell apart while sampling",,5,,5,,,,,,,
cd4d3ef0-2f7d-4e49-95d9-daf32fd9f836,a7257b6d-0dea-400f-b6c3-42928e8998b4,a7257b6d-0dea-400f-b6c3-42928e8998b4,1,2024-07-31 18:54:11 UTC,2024-07-31 18:56:18 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,6 m,,7,Mineral,,101,>100cm,,18,Mineral,,24,6.5,12,no,,,,,,,,,,,,,,,,,,,,
b904bc82-5c0b-4334-abb7-0e79de92acc9,0d299ad6-156a-4495-aef8-841595adc024,0d299ad6-156a-4495-aef8-841595adc024,1,2024-07-31 18:57:07 UTC,2024-07-31 19:17:38 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,3 m,,6,Mineral,,101,>100cm,,12,Mineral,,46,23,,yes,NuCr4C,,7,5,10,12,9,10,,,5,,5,,,,,,,
b014ecd0-bd2d-4e87-b556-52ecba972b0a,0d299ad6-156a-4495-aef8-841595adc024,0d299ad6-156a-4495-aef8-841595adc024,1,2024-07-31 19:17:39 UTC,2024-07-31 19:20:43 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,6 m,,14,Mineral,,88,Rock,,7.5,Mineral,,24,22,16,no,,,,,,,,,,,,,,,,,,,,
4f9a31da-ae44-418c-9dcd-c5b48d44852a,1646ac67-bc99-4e98-b8b2-315734b7589f,1646ac67-bc99-4e98-b8b2-315734b7589f,1,2024-07-31 22:17:42 UTC,2024-07-31 22:34:00 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,3 m,,7,Mineral,,37,Rock,,7,Mineral,,23,24,,yes,NuCr5B,,7,9,7,8,10,10,,,7,,0,,Grab,"Too rocky and crumbly to core volumetrically, grab sample of mineral to 7 cm depth ",,,,"No standing AR tree, measuring AR depths from AR roots to remaining soil on roots or to the bottom of large exposed stabilizing root if no soil is remaining on roots. AR soil depth same hole as transect, not including green moss"
e009aebb-b5f8-4ecd-9039-ab1fd2905de7,1646ac67-bc99-4e98-b8b2-315734b7589f,1646ac67-bc99-4e98-b8b2-315734b7589f,1,2024-07-31 22:28:55 UTC,2024-07-31 22:32:37 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,6 m,,9.5,Mineral,,67,Rock,,2.5,Mineral,,29,33,,no,,,,,,,,,,,,,,,,,,,,"AR depths on downed tree to bottom of tree roots, AR SOL depth measured next to, does not include green moss"
a9ef6504-35e2-4d6f-8f41-9c099ba86b45,a2c9f837-f2dc-46e8-93c4-3e78f630520b,a2c9f837-f2dc-46e8-93c4-3e78f630520b,1,2024-07-31 21:46:52 UTC,2024-07-31 22:39:33 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,3 m,,3,Mineral,,46,Rock,,6.5,Mineral,,36,33.5,34,yes,NuCr5B,,3,2,10,8.5,9,9,,,5,,5,,,"M1 sample is volumetric, M2 sample is grab sample using area of corer but unable to get intact core due to rocks and crumbly soil. M2 depth is estimated and not sampled volumetrically",,,,"1 cm rock between organic and mineral removed while sampling, AR depths taken on downed tree to bottom of tree roots"
fc7c5400-2eee-445e-ad8f-9fbf8bdd9005,a2c9f837-f2dc-46e8-93c4-3e78f630520b,a2c9f837-f2dc-46e8-93c4-3e78f630520b,1,2024-07-31 22:01:52 UTC,2024-07-31 22:37:52 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,6 m,,8.5,Mineral,,53,Rock,,7.5,Mineral,,23,18.5,,no,,,,,,,,,,,,,,,,,,,,AR depths on downed tree to bottom of tree roots
c334486b-9d2e-4752-ac8c-d83c1de8b9cc,95f0498e-dfb9-41c0-b5ab-924f99585f16,95f0498e-dfb9-41c0-b5ab-924f99585f16,1,2024-07-31 21:24:32 UTC,2024-07-31 22:39:55 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,3 m,,5.5,Mineral,,86,Rock,,3.5,Mineral,,11,16,,yes,NuCr5A,,6,5,7.5,7.5,9,9.5,,,3,,5,,,"M1 sample is grab sample, approximated depth and volume using corer but unable to remove an intact core. Not measured exactly volumetrically and contains rocks.",,,,"1.5 cm rock removed between organic and mineral, AR SOL depth does not include green moss, transect SOL does (polytrichum)"
127b26cc-c796-4773-8dfb-9220b0a8ea9d,95f0498e-dfb9-41c0-b5ab-924f99585f16,95f0498e-dfb9-41c0-b5ab-924f99585f16,1,2024-07-31 21:42:28 UTC,2024-07-31 22:43:56 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,6 m,,5,Mineral,,64,Rock,,12,Mineral,,11,23.5,,no,,,,,,,,,,,,,,,,,,,,"Depth includes green moss for transect, AR depths taken from downed tree to bottom of tree roots. AR SOL depth taken right next to downed AR tree and does not include green moss."
d6c39333-0e57-458d-b684-269cbfda5e8f,ad33949f-f4d6-490f-bd60-a004807669b9,ad33949f-f4d6-490f-bd60-a004807669b9,1,2024-08-01 00:09:45 UTC,2024-08-01 00:20:27 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,3 m,,3.5,"Mineral,Rock",,93,Rock,,3.5,Mineral,,36,,,yes,NuCr6A,,8,3.5,13,12,11,11,,,10,,5,,,"Very rocky below organic, m1 is a grab sample of 10 cm of mineral rock mix, m2 is a volumetric sample of core taken below this mixture ",,,,"AR depth measured on downed tree to bottom of roots, OL depth doesn’t include green moss"
1a9b83a4-1f3f-4c7a-985b-69f09db1707c,ad33949f-f4d6-490f-bd60-a004807669b9,ad33949f-f4d6-490f-bd60-a004807669b9,1,2024-08-01 00:21:11 UTC,2024-08-01 00:29:24 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,6 m,,6.5,Mineral,,36,Rock,,1.5,Mineral,,39,27,,no,,,,,,,,,,,,,,,,,,,,"AR measured on downed tree, depth AR to bottom of tree roots. AR SOL depth is depth of burned organic to mineral, total depth of organic surface to mineral is 3 cm."
d6d2fe45-db2b-442f-a6f3-bf3923922dcc,4d7de898-2df0-4248-b49f-3c915096701c,4d7de898-2df0-4248-b49f-3c915096701c,1,2024-08-01 00:29:59 UTC,2024-08-01 00:48:10 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,3 m,,4,"Mineral,Rock",,77,Rock,,4,Mineral,,23,21,30,yes,NuCr6B,,3.5,5,10.5,10,11,11,,,7.5,,2,,,"Very rocky below organic, difficult to sample. M1 sample is grab sample of approximately top 7.5 cm, not sampled volumetrically. M2 sample taken below grab sample, 2 cm sampled volumetrically, unable to core deeper due to rock",,,,"AR measured on downed tree, measuring depth of AR to bottom of tree roots, depth in AR SOL is burned prefire organic with some mixture of post fire organic and mineral deposition. Depth of char layer alone is 1.5 cm"
2e2e8436-c10a-489d-a58a-ba121c91e3e1,4d7de898-2df0-4248-b49f-3c915096701c,4d7de898-2df0-4248-b49f-3c915096701c,1,2024-08-01 00:48:14 UTC,2024-08-01 00:50:36 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,6 m,,8.5,Mineral,,31,Rock,,4,Mineral,,34,35,,no,,,,,,,,,,,,,,,,,,,,"AR measured on downed tree, AR to bottom of roots, AR SOL doesn’t include green moss but does include mix of post fire organic mineral deposition, just char layer is 1.5 cm."
1a09e95a-a4c3-48e8-8b51-1dda3a7638b2,a9a715a8-1198-417c-9da7-d6074136f6ba,a9a715a8-1198-417c-9da7-d6074136f6ba,1,2024-08-01 00:50:54 UTC,2024-08-01 01:07:11 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,3 m,,7,"Mineral,Rock",,71,Rock,,4,Mineral,,18,20,,yes,NuCr6C,,7,9,11.5,10,12,10,,,4.5,,5,,Grab,"Both m1 and m2 are grab samples, not measured volumetrically, estimated depths. 2 cm of rock removed between organic and mineral.",,,,"Sampling at 3.6 m because of cwd. AR measured on downed tree, AR SOL depth same as transect soil depth hole but depth for AR SOL recorded here does not include green moss "
4d27dc0e-e003-429b-a9d8-b7c859657859,a9a715a8-1198-417c-9da7-d6074136f6ba,a9a715a8-1198-417c-9da7-d6074136f6ba,1,2024-08-01 01:07:15 UTC,2024-08-01 01:10:12 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,6 m,,9.5,Mineral,,68,Rock,,4,Mineral,,30,30,,no,,,,,,,,,,,,,,,,,,,,"AR measured on downed tree, AR SOL does not include green moss"
e199ddbf-125a-4689-b760-7d34aaecd9dd,3ed4610c-8c2c-4160-9edb-34f92e4d5c76,3ed4610c-8c2c-4160-9edb-34f92e4d5c76,1,2024-08-01 18:07:52 UTC,2024-08-01 18:16:07 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,3 m,0,15,Mineral,,49,Rock,,30,Mineral,,5.5,3.5,,yes,MuCr1A,,14,13.5,10,10,10,10.5,,,5,,5,,Core,,,,,
f09068ce-368b-4fda-ac88-407a0b281012,3ed4610c-8c2c-4160-9edb-34f92e4d5c76,3ed4610c-8c2c-4160-9edb-34f92e4d5c76,1,2024-08-01 18:17:37 UTC,2024-08-01 18:19:43 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,6 m,0,8,Mineral,,51,Rock,,5,Mineral,,9.5,3,5,no,,,,,,,,,,,,,,,,,,,,
8fa6f92d-1248-4ec8-bc58-d71570ced679,3fa7afe5-c25d-4ad5-86cc-649ff846a63e,3fa7afe5-c25d-4ad5-86cc-649ff846a63e,1,2024-08-01 18:39:17 UTC,2024-08-01 18:53:47 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,3 m,0,8.5,Mineral,,82,Rock,,6,Mineral,,6,10,,yes,MuCr1C,,10.5,5,10.5,11,12.5,12,"SOL is uneven, so sample may contain some mineral",,5,,5,,Core,Odd organic deposit below m1 and mixed with m2. Bottom 6 cm of mineral core ,"4e6679ca-d165-4b05-ad56-41a42003e1b6,3ec750c6-e573-4cbb-b785-edb4a79cd236",",",https://web.fulcrumapp.com/photos/view?photos=4e6679ca-d165-4b05-ad56-41a42003e1b6%2C3ec750c6-e573-4cbb-b785-edb4a79cd236,
0c5cdf66-3cd4-434c-b50d-ff827709b1d4,3fa7afe5-c25d-4ad5-86cc-649ff846a63e,3fa7afe5-c25d-4ad5-86cc-649ff846a63e,1,2024-08-01 18:53:48 UTC,2024-08-01 18:59:41 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,6 m,0,32,Mineral,,58,Frozen Ground,,31,Mineral,,14,9,18,no,,,,,,,,,,,,,,,,,,,,Between burned tussocks
696c2a42-c01e-4bf5-858b-f185a272e6b9,1457f35b-25ad-4841-a618-55564838dd13,1457f35b-25ad-4841-a618-55564838dd13,1,2024-08-01 18:20:04 UTC,2024-08-01 18:33:19 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,3 m,0,6,Mineral,,72,Rock,,12.5,Mineral,,1.5,2,7,yes,MuCr1B,,7.5,4.5,10.5,11.5,11,10,,,5,,5,,Core,,,,,
b6e7a0e4-8397-4f4f-a379-3e888493007a,1457f35b-25ad-4841-a618-55564838dd13,1457f35b-25ad-4841-a618-55564838dd13,1,2024-08-01 19:00:47 UTC,2024-08-01 19:02:48 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,6 m,0,17,Mineral,,69,Rock,,17,Mineral,,7,5,6,no,,,,,,,,,,,,,,,,,,,,
c767752f-e628-40c8-9c0e-83de817573ba,0a58c5cf-b7a5-4832-9ce4-b69cbe3f1717,0a58c5cf-b7a5-4832-9ce4-b69cbe3f1717,1,2024-08-01 21:04:26 UTC,2024-08-01 21:19:21 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,3 m,0.1,11,Mineral,,18,Rock,,10,Rock,,18,16,20,yes,MuCr2A,,9.5,8,11,11,11,10,Bottom uneven due to rocks,,0,,0,,,No mineral. Pure rock under organic,"0f9bcacd-1611-47ba-8a96-a176b57eeb4f,59a4a4d3-127c-4dcc-8594-7b99bf2df5ed",",",https://web.fulcrumapp.com/photos/view?photos=0f9bcacd-1611-47ba-8a96-a176b57eeb4f%2C59a4a4d3-127c-4dcc-8594-7b99bf2df5ed,
c6eb17ec-911a-44a3-9660-ae295958c4a0,0a58c5cf-b7a5-4832-9ce4-b69cbe3f1717,0a58c5cf-b7a5-4832-9ce4-b69cbe3f1717,1,2024-08-01 21:19:22 UTC,2024-08-01 21:22:17 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,6 m,0,9.5,Rock,,18,Rock,,28,Rock,,11,7,,no,,,,,,,,,,,,,,,,,,,,
19688b0e-0c00-47d8-9f08-8ecee3856f5b,b865fb17-a71c-466f-956b-c6093833a7eb,b865fb17-a71c-466f-956b-c6093833a7eb,1,2024-08-01 21:48:48 UTC,2024-08-01 22:14:07 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,3 m,0,22.5,Rock,,65,Rock,,5.5,Rock,,32,27,,yes,MuCr2C,,22,24,10.5,11,13,11,Sample taken from a burned sphagnum hummock. Mosaics of hummocks across hillside,,4,,0,,Grab,Too rocky to sample mineral. Removed 12 cm of rock and took grab sample of about 4 cm. Contains charcoal! In M1 bag. ,5da068de-cd63-4382-8bb8-7f349ed343d4,,https://web.fulcrumapp.com/photos/view?photos=5da068de-cd63-4382-8bb8-7f349ed343d4,"Sample taken on sphagnum hummock. No nearby trees also in hummock, tree AR measured at was burned almost to rock. "
00716e2c-c88b-4d1d-a27b-812f5ce46905,b865fb17-a71c-466f-956b-c6093833a7eb,b865fb17-a71c-466f-956b-c6093833a7eb,1,2024-08-01 22:14:09 UTC,2024-08-01 22:16:35 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,6 m,0,19,Rock,,24,Rock,,8,Rock,,22,21,23,no,,,,,,,,,,,,,,,,,,,,
eb3d776b-e197-44a0-998a-542cfd527621,b3175d29-ab9e-4ac7-a16d-04956f18bbd7,b3175d29-ab9e-4ac7-a16d-04956f18bbd7,1,2024-08-01 21:22:29 UTC,2024-08-01 21:46:26 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,6 m,0,24,Rock,,27,Rock,,8,Rock,,18,13,,yes,MuCr2B,,22,20,9,11,10,11,,,0,,0,,Grab,"Removed 10 cm of rock between org and min. Took grab sample below that, unknown depth. In M1 bag. Still very rocky. ",787b3ef1-02c3-44cb-a3e9-75b74616630c,,https://web.fulcrumapp.com/photos/view?photos=787b3ef1-02c3-44cb-a3e9-75b74616630c,
49d41e2b-df08-4652-ada7-4944e867691e,b3175d29-ab9e-4ac7-a16d-04956f18bbd7,b3175d29-ab9e-4ac7-a16d-04956f18bbd7,1,2024-08-01 22:16:44 UTC,2024-08-01 22:19:37 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,9 m,0,26,Rock,,26,Rock,,37,Rock,,23,34,26,no,,,,,,,,,,,,,,,,,,,,
185d53e1-5899-44fc-b063-020a43a4d0fc,d55fb727-7a6a-47bf-9b0d-16cf3b932de0,d55fb727-7a6a-47bf-9b0d-16cf3b932de0,1,2024-08-02 00:18:28 UTC,2024-08-02 00:36:11 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,3 m,0,22,Mineral,,32,Frozen Ground,,22,Mineral,,15,13,17,yes,MuCr3A,,22,20,10,10,11,10.5,,,5,,4.5,,Core,,,,,
4a9d6bac-2765-4081-9519-2d0ab3576a0c,d55fb727-7a6a-47bf-9b0d-16cf3b932de0,d55fb727-7a6a-47bf-9b0d-16cf3b932de0,1,2024-08-02 00:36:13 UTC,2024-08-02 00:39:42 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,6 m,0,24,Mineral,,44,Frozen Ground,,22,Mineral,,15,6,12,no,,,,,,,,,,,,,,,,,,,,
275cc76e-1c0f-4f46-8696-5ebef615ad3e,a5ceeceb-4eb5-49ca-8a91-5bbe4c12d368,a5ceeceb-4eb5-49ca-8a91-5bbe4c12d368,1,2024-08-02 00:40:04 UTC,2024-08-02 01:04:34 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,3 m,0,24,Mineral,,45,Frozen Ground,,25,Mineral,,12,11,7.5,yes,MuCr3B,,25,26,8,7,10,11,,,5,,5,,Core,,,,,
7f64b3d8-f6ad-4d4a-8a38-5c4041c7aef9,a5ceeceb-4eb5-49ca-8a91-5bbe4c12d368,a5ceeceb-4eb5-49ca-8a91-5bbe4c12d368,1,2024-08-02 01:04:35 UTC,2024-08-02 01:10:18 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,6 m,0,51,Mineral,,62,Frozen Ground,,51,Mineral,,4,5,3,no,,,,,,,,,,,,,,,,,,,,Lightly burned sphagnum 
6f54c5be-bd00-455d-ac58-fcb890d27fd3,2cebfe8f-5772-4fd4-a4dc-593fd410f6a1,2cebfe8f-5772-4fd4-a4dc-593fd410f6a1,1,2024-08-02 01:12:44 UTC,2024-08-02 01:31:49 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,3 m,3.5,29,"Mineral,Water",,42,Frozen Ground,,27.5,Mineral,,6,10,,yes,MuCr3C,,24,26,12,11,10,9,Unburned sphagnum. Take that into account when thinking about green moss. ,,3,,8,,,"M1 came off with brownie. Depth of 3 but length and width of brownie. M2 taken with corer below. As sampling hole filled with water, so depth might not be accurate. Cored until frozen ground",d4c9102e-27ec-4abe-955b-7dd96c08e17d,,https://web.fulcrumapp.com/photos/view?photos=d4c9102e-27ec-4abe-955b-7dd96c08e17d,
3a05892b-fdec-4f04-a184-bd17475659ba,2cebfe8f-5772-4fd4-a4dc-593fd410f6a1,2cebfe8f-5772-4fd4-a4dc-593fd410f6a1,1,2024-08-02 01:31:51 UTC,2024-08-02 01:33:20 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,6 m,0,19,"Mineral,Water",,36,Frozen Ground,,23,"Mineral,Water",,3,4,,no,,,,,,,,,,,,,,,,,,,,
a7b81afd-2ef9-492f-abf3-a4cedf94419e,14189887-8dd3-4bbb-a15e-d5620c374006,14189887-8dd3-4bbb-a15e-d5620c374006,1,2024-08-02 19:05:25 UTC,2024-08-02 19:22:52 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,3 m,0,8,Mineral,,16,Rock,,11,,,2.5,1.5,,yes,Tekl4A,,8,7.5,9.5,10,9.5,10,,,4,,5,,None,M1 sampled with corer. Removed 5cm of rock. M2 is grab sample below that to a depth of 5 cm,d84f191b-be6b-4b30-a49c-f01983eebfe4,,https://web.fulcrumapp.com/photos/view?photos=d84f191b-be6b-4b30-a49c-f01983eebfe4,Nearest tree had no Ar roots visible. SOL depth at it was 10. Measurements in data are from nearest tree with Ar
d5842fdf-2eb8-4425-a158-75810c00d230,14189887-8dd3-4bbb-a15e-d5620c374006,14189887-8dd3-4bbb-a15e-d5620c374006,1,2024-08-02 19:22:55 UTC,2024-08-02 19:24:46 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,6 m,0,12,Mineral,,28,Rock,,6,Mineral,,7,5,8,no,,,,,,,,,,,,,,,,,,,,
43ad1dfe-9952-4499-a110-458f96170955,11bf6fa5-b083-4c90-9e81-c1ad331474e1,11bf6fa5-b083-4c90-9e81-c1ad331474e1,1,2024-08-02 19:24:56 UTC,2024-08-02 19:42:09 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,3 m,0,7,Mineral,,23,Rock,,5,Mineral,,3,2,1,no,Tekl4B,,7,8,11,10,10,9,,,4,,2,,,M1 sampled with corer. 2 cm of rock removed. M2 grab sample of 2cm,47021fe9-46c4-4b0d-8d01-a873ea8696fb,,https://web.fulcrumapp.com/photos/view?photos=47021fe9-46c4-4b0d-8d01-a873ea8696fb,Sampled at 13.3 due to cwd
d8d33009-62f8-4c6c-8fd9-f24e1cdda777,11bf6fa5-b083-4c90-9e81-c1ad331474e1,11bf6fa5-b083-4c90-9e81-c1ad331474e1,1,2024-08-02 19:42:10 UTC,2024-08-02 19:46:25 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,6 m,0,7,Mineral,,19,Rock,,6,Mineral,,10,10,11,no,,,,,,,,,,,,,,,,,,,,
afe59c02-bb67-43de-888b-1c08e9bd0949,a095d029-131d-4dd5-a178-392e7a70c823,a095d029-131d-4dd5-a178-392e7a70c823,1,2024-08-02 19:46:36 UTC,2024-08-02 20:01:54 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,3 m,0,10,Mineral,,24,Rock,,11,Mineral,,3,3,,yes,Tekl4C,,12,10,9,10,9,9.5,,,5,,5,,Core,,39bc04a7-284e-4933-ad4b-5878b7086ec0,,https://web.fulcrumapp.com/photos/view?photos=39bc04a7-284e-4933-ad4b-5878b7086ec0,
4379ab66-f36b-4088-93a9-7ad34d39345c,a095d029-131d-4dd5-a178-392e7a70c823,a095d029-131d-4dd5-a178-392e7a70c823,1,2024-08-02 20:01:55 UTC,2024-08-02 20:10:01 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,6 m,0,11,Mineral,,27,Rock,,11,Mineral,,2,1,,no,,,,,,,,,,,,,,,,,,,,AR and transect same depth hole
684117fb-50ef-45f7-aea0-b8df759a5a7e,3727ff21-b748-4f19-9cc0-d23b9d518a74,3727ff21-b748-4f19-9cc0-d23b9d518a74,1,2024-08-02 22:13:28 UTC,2024-08-02 22:22:54 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,3 m,0,9,Mineral,,58,Rock,,21,Mineral,,8,7,7,yes,Tekl5A,,7.5,8,9.5,9,9,10,,,5,,5,,Core,,e4579ffd-b283-4ff6-8c78-ceac405c5a6e,,https://web.fulcrumapp.com/photos/view?photos=e4579ffd-b283-4ff6-8c78-ceac405c5a6e,"Very rainy, sharpie not working, rely on rite in rain paper slips"
